OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-11148 [DTC],2024-112G,2026-02-09T10:28:21.742464,15.69722381,0.0001214,53.1586,45.5338,71.1606,288.9544,0,U,60044,999,9654,-1.3292951e-05,-2.2e-05,0.0
STARLINK-11116 [DTC],2024-112H,2026-02-09T07:17:56.167584,15.69705298,0.0001496,53.1579,46.1315,118.1286,241.9883,0,U,60045,999,9652,1.6492e-06,-3.89e-06,0.0
STARLINK-11155 [DTC],2024-112J,2026-02-09T10:14:13.782624,15.69725572,0.00014376,53.1586,45.4714,64.7466,295.37,0,U,60046,999,9654,1.962399e-06,-3.51e-06,0.0
STARLINK-11163 [DTC],2024-112K,2026-02-09T07:03:48.003840,15.6972636,0.0001011,53.1585,46.0674,92.5933,267.5201,0,U,60047,999,9652,-1.6937e-05,-2.641e-05,0.0
STARLINK-11135 [DTC],2024-112L,2026-02-09T06:42:37.121184,15.6970857,0.0001057,53.158,45.9873,76.5799,283.5337,0,U,60048,999,9652,4.5417e-06,-3.8e-07,0.0
STARLINK-11151 [DTC],2024-112M,2026-02-09T06:56:44.758752,15.69716036,0.0001532,53.1595,46.036,83.6162,276.503,0,U,60049,999,9652,-7.2861e-06,-1.472e-05,0.0
STARLINK-11137 [DTC],2024-112N,2026-02-09T09:53:02.702112,15.69712088,0.000198,53.1577,45.3682,125.5589,234.5613,0,U,60050,999,9654,-2.9406309e-05,-4.151e-05,0.0
STARLINK-31811,2024-112P,2026-02-09T17:55:53.331456,15.30198366,9.35e-05,53.1595,208.1235,94.7884,265.3224,0,U,60051,999,9431,2.3162e-05,3.27e-06,0.0
STARLINK-31775,2024-112Q,2026-02-09T17:42:12.758688,15.30193422,0.0001317,53.161,208.0712,94.093,266.0221,0,U,60052,999,9431,0.00011084,2.924e-05,0.0
STARLINK-31793,2024-112R,2026-02-09T17:51:19.820160,15.30197389,0.0001007,53.1599,208.1043,86.9063,273.2052,0,U,60053,999,9431,4.477e-05,9.67e-06,0.0
STARLINK-31735,2024-112S,2026-02-09T17:33:05.342976,15.30199537,0.0001717,53.16,208.028,81.7365,278.383,0,U,60054,999,9431,3.9444e-05,8.09e-06,0.0
STARLINK-31788,2024-112T,2026-02-09T17:28:32.888352,15.30189867,0.0001323,53.1604,208.0075,69.832,290.2823,0,U,60055,999,9431,-5.3678e-05,-1.948e-05,0.0
STARLINK-31825,2024-112U,2026-02-09T16:03:35.825760,15.30196983,0.0001097,53.1606,208.3537,84.5403,275.5723,0,U,60056,999,9430,3.2306e-05,5.98e-06,0.0
STARLINK-31437,2024-112V,2026-02-09T17:46:46.340832,15.30201027,0.0001151,53.1603,208.0893,100.6126,259.5004,0,U,60057,999,9431,9.2163e-06,-8.6e-07,0.0
STARLINK-11181 [DTC],2024-113A,2026-02-09T04:37:30.901728,15.69712138,0.0001162,53.1593,331.8217,76.0784,284.0364,0,U,60059,999,9508,8.8564e-06,4.84e-06,0.0
STARLINK-11176 [DTC],2024-113B,2026-02-09T04:30:26.985312,15.69722473,0.0001326,53.1596,331.7906,95.5428,264.5742,0,U,60060,999,9508,-6.9669e-06,-1.433e-05,0.0
STARLINK-11167 [DTC],2024-113C,2026-02-09T01:20:01.945248,15.69702611,0.00021894,53.1601,332.3829,26.1463,333.9665,0,U,60061,999,9536,1.476463e-06,-4.11e-06,0.0
STARLINK-11166 [DTC],2024-113D,2026-02-09T02:44:37.724064,15.69735508,0.00016125,53.1595,332.0356,58.8478,301.2698,0,U,60062,999,9507,-1.9076672e-05,-2.902e-05,0.0
STARLINK-11165 [DTC],2024-113E,2026-02-09T02:37:35.051808,15.69710747,0.00012387,53.1587,332.0109,80.2203,279.8955,0,U,60063,999,9507,-8.819353e-06,-1.657e-05,0.0
STARLINK-11169 [DTC],2024-113F,2026-02-09T02:30:30.190176,15.69724581,0.00011067,53.1594,331.9745,72.6711,287.4428,0,U,60064,999,9507,1.7929211e-05,1.585e-05,0.0
STARLINK-11102 [DTC],2024-113G,2026-02-09T05:26:47.903712,15.69747649,5.21e-05,53.1583,331.3107,103.0987,257.0089,0,U,60065,999,9509,-6.022e-05,-7.888e-05,0.0
STARLINK-11141 [DTC],2024-113H,2026-02-09T02:16:22.922400,15.69712431,0.00013796,53.1578,331.9078,75.9345,284.1826,0,U,60066,999,9507,4.8156104e-05,5.249e-05,0.0
STARLINK-11153 [DTC],2024-113J,2026-02-09T05:12:49.647456,15.69718936,0.000112,53.1577,331.984,104.5226,255.5916,0,U,60067,999,9508,1.057e-05,6.92e-06,0.0
STARLINK-11170 [DTC],2024-113K,2026-02-09T05:05:46.133664,15.69715563,0.0001198,53.1573,331.9501,85.7619,274.3535,0,U,60068,999,9508,3.0403e-05,3.097e-05,0.0
STARLINK-11171 [DTC],2024-113L,2026-02-09T01:55:20.699616,15.69705906,0.00010502,53.1575,332.5496,78.5105,281.6031,0,U,60069,999,9506,5.854869e-06,1.21e-06,0.0
STARLINK-11186 [DTC],2024-113M,2026-02-09T04:51:38.973024,15.69697763,9.23e-05,53.1586,331.8834,88.7448,271.3676,0,U,60070,999,9549,9.8276e-06,6.02e-06,0.0
STARLINK-11184 [DTC],2024-113N,2026-02-09T04:44:35.328768,15.6971291,0.0001287,53.1589,331.8887,77.6601,282.4561,0,U,60071,999,9508,-4.6591e-06,-1.153e-05,0.0
STARLINK-32032,2024-113U,2026-02-09T12:52:55.325280,15.30146236,0.000135,53.1602,129.599,71.6641,288.4507,0,U,60077,999,9292,-3.3067e-05,-1.337e-05,0.0
STARLINK-31441,2024-117A,2026-02-09T13:52:52.461408,15.30194227,0.0001124,53.1601,167.6191,80.3904,279.7224,0,U,60091,999,9258,-3.5137e-06,-4.63e-06,0.0
STARLINK-32044,2024-117B,2026-02-09T14:58:02.843328,15.30197145,0.0001165,53.1597,167.1864,86.251,273.8624,0,U,60092,999,9259,3.9485e-05,8.1e-06,0.0
STARLINK-31239,2024-117C,2026-02-09T14:39:59.259456,15.30182782,0.0001259,53.1612,167.8285,85.1716,274.9428,0,U,60093,999,9258,-3.1796e-05,-1.3e-05,0.0
STARLINK-32007,2024-117D,2026-02-09T15:54:16.670016,15.30197305,0.0001186,53.1612,167.4344,87.4148,272.6988,0,U,60094,999,9259,-2.104e-05,-9.82e-06,0.0
STARLINK-32028,2024-117E,2026-02-09T14:06:33.112800,15.30198463,9.96e-05,53.1603,167.6762,96.7383,263.3731,0,U,60095,999,9258,-1.094e-05,-6.83e-06,0.0
STARLINK-32016,2024-117F,2026-02-09T14:33:53.993088,15.30198806,0.0001136,53.1612,167.799,72.3901,287.7223,0,U,60096,999,9258,-8.416e-06,-6.08e-06,0.0
STARLINK-32003,2024-117G,2026-02-09T15:20:50.454240,15.30201653,9.5e-05,53.1595,167.2869,84.9213,275.1896,0,U,60097,999,9259,1.9126e-05,2.08e-06,0.0
STARLINK-32026,2024-117H,2026-02-09T15:34:31.080576,15.30200546,0.0001004,53.1608,167.3461,96.1797,263.9318,0,U,60098,999,9259,7.7564e-06,-1.29e-06,0.0
STARLINK-31732,2024-117J,2026-02-09T19:29:34.410048,15.30187345,0.0001129,53.1593,166.2289,71.4889,288.6234,0,U,60099,999,9262,6.6004e-05,1.595e-05,0.0
STARLINK-31996,2024-117K,2026-02-09T13:33:06.083136,15.30218246,9.83e-05,53.1586,167.5241,103.8911,256.2199,0,U,60100,999,9258,2.2452e-05,3.06e-06,0.0
STARLINK-31999,2024-117L,2026-02-09T14:38:27.493152,15.30195274,0.0001159,53.1595,167.8172,72.8617,287.251,0,U,60101,999,9258,-5.3852e-07,-3.75e-06,0.0
STARLINK-31954,2024-117M,2026-02-09T16:03:23.721984,15.30193409,0.0001164,53.1605,167.473,64.9103,295.2019,0,U,60102,999,9259,7.275e-06,-1.44e-06,0.0
STARLINK-32013,2024-117N,2026-02-09T15:58:50.260800,15.30197357,0.0001187,53.1619,167.4521,78.5971,281.5163,0,U,60103,999,9259,0.00013352,3.597e-05,0.0
STARLINK-32009,2024-117P,2026-02-09T14:43:00.555168,15.30193731,0.0001208,53.1602,167.8081,88.2735,271.8404,0,U,60104,999,9258,1.2097e-05,-1e-08,0.0
STARLINK-32018,2024-117Q,2026-02-09T15:45:09.141120,15.30201137,0.0001029,53.1599,167.3883,85.0302,275.0816,0,U,60105,999,9259,-4.8791e-06,-5.04e-06,0.0
STARLINK-32045,2024-117R,2026-02-09T15:49:42.964320,15.30201224,0.0001254,53.1611,167.4142,73.6912,286.4226,0,U,60106,999,9259,-3.2266e-05,-1.315e-05,0.0
STARLINK-32035,2024-117S,2026-02-09T15:29:57.907968,15.30194283,0.0001006,53.16,167.3262,70.6107,289.5003,0,U,60107,999,9259,-5.7447e-06,-5.29e-06,0.0
STARLINK-32042,2024-117T,2026-02-09T15:16:17.385312,15.30193266,0.0001192,53.1603,167.2651,83.2323,276.8813,0,U,60108,999,9259,1.0226e-05,-5.6e-07,0.0
STARLINK-32040,2024-117U,2026-02-09T14:50:27.256128,15.30194348,0.0001139,53.1595,167.1563,75.3173,284.7954,0,U,60109,999,9259,4.5671e-06,-2.24e-06,0.0
STARLINK-32001,2024-117V,2026-02-09T15:02:36.691584,15.30196213,0.0001182,53.1604,167.2041,78.5078,281.6055,0,U,60110,999,9259,-1.344e-05,-7.57e-06,0.0
STARLINK-32015,2024-117W,2026-02-09T14:53:29.497056,15.30193336,0.0001334,53.1586,167.1645,100.9769,259.1382,0,U,60111,999,9259,0.00010205,2.664e-05,0.0
STARLINK-32024,2024-117X,2026-02-09T16:45:46.627776,15.30197758,0.000116,53.1601,166.9375,98.178,261.9353,0,U,60112,999,9260,3.7042e-05,7.38e-06,0.0
STARLINK-11201 [DTC],2024-118A,2026-02-09T04:41:05.145216,15.6972621,0.000114,53.159,2.0437,95.2458,264.869,0,U,60113,999,9351,-2.1412e-05,-3.184e-05,0.0
STARLINK-11198 [DTC],2024-118B,2026-02-09T09:09:04.160160,15.6972872,0.00013175,53.1591,1.0681,113.5417,246.574,0,U,60114,999,9354,9.4651031e-05,0.00010902,0.0
STARLINK-11112 [DTC],2024-118C,2026-02-09T02:55:16.321152,15.69714338,0.00012272,53.1589,2.2898,89.3634,270.7524,0,U,60115,999,9350,2.868748e-06,-2.41e-06,0.0
STARLINK-11210 [DTC],2024-118D,2026-02-09T02:48:12.828960,15.69716483,0.00021116,53.1583,2.2608,132.9149,227.2047,0,U,60116,999,9350,0.00010566694,0.00012234,0.0
STARLINK-11203 [DTC],2024-118E,2026-02-09T07:16:12.116928,15.69711644,0.0001142,53.1581,1.2837,82.1815,277.9332,0,U,60117,999,9353,8.1476e-05,9.294e-05,0.0
STARLINK-11177 [DTC],2024-118F,2026-02-09T04:05:46.307904,15.69719374,0.0001112,53.158,1.8847,101.4679,258.6464,0,U,60118,999,9351,0.00011302,0.00013131,0.0
STARLINK-11127 [DTC],2024-118G,2026-02-09T03:58:42.414816,15.69701141,0.00014791,53.1588,1.8448,66.9369,293.1805,0,U,60119,999,9351,-3.0608642e-05,-4.294e-05,0.0
STARLINK-11164 [DTC],2024-118H,2026-02-09T06:55:00.518880,15.69711531,0.0001106,53.158,1.1879,67.7414,292.3721,0,U,60120,999,9353,1.9362e-05,1.758e-05,0.0
STARLINK-11119 [DTC],2024-118J,2026-02-09T03:30:27.673632,15.69705247,0.00013301,53.1598,1.7221,83.1208,276.9961,0,U,60121,999,9351,-1.0605136e-05,-1.873e-05,0.0
STARLINK-11157 [DTC],2024-118K,2026-02-09T08:12:33.198624,15.69718001,9.535e-05,53.1582,0.8092,67.1403,292.9715,0,U,60122,999,9354,1.2895235e-05,9.75e-06,0.0
STARLINK-11162 [DTC],2024-118L,2026-02-09T03:23:23.456544,15.69700445,0.00014349,53.158,1.686,82.486,277.6321,0,U,60123,999,9351,2.5957327e-05,2.555e-05,0.0
STARLINK-11161 [DTC],2024-118M,2026-02-09T07:51:30.176640,15.69729042,0.00012023,53.1588,1.445,109.884,250.2307,0,U,60124,999,9353,3.0570581e-05,3.119e-05,0.0
STARLINK-11160 [DTC],2024-118N,2026-02-09T06:47:56.730336,15.69717361,0.0001285,53.1578,1.1527,77.7531,282.3631,0,U,60125,999,9353,0.00025426,0.00030336,0.0
STARLINK-31846,2024-118P,2026-02-09T14:00:29.386080,15.3019031,0.0001179,53.1596,157.2376,81.7002,278.4133,0,U,60126,999,9139,2.0259e-05,2.41e-06,0.0
STARLINK-31840,2024-118Q,2026-02-09T14:09:36.264384,15.30197251,0.0001216,53.1594,157.2783,76.7539,283.3597,0,U,60127,999,9139,5.9595e-07,-3.41e-06,0.0
STARLINK-31813,2024-118R,2026-02-09T14:05:02.791968,15.30193379,0.0001212,53.1594,157.2588,92.5839,267.53,0,U,60128,999,9139,2.0857e-05,2.58e-06,0.0
STARLINK-31845,2024-118S,2026-02-09T14:01:14.599200,15.30193069,0.0001267,53.1598,155.1043,87.0972,273.0173,0,U,60129,999,9142,1.7487e-05,1.59e-06,0.0
STARLINK-31838,2024-118T,2026-02-09T14:18:43.083072,15.30201492,0.0001181,53.1596,157.3138,74.2191,285.894,0,U,60130,999,9139,3.3025e-05,6.19e-06,0.0
STARLINK-31785,2024-118U,2026-02-09T13:54:24.499008,15.3019588,0.0001077,53.1592,157.2124,85.0202,275.0921,0,U,60131,999,9139,5.7625e-06,-1.88e-06,0.0
STARLINK-31792,2024-118V,2026-02-09T15:10:58.545984,15.30205278,0.000144,53.1599,154.6604,71.0077,289.108,0,U,60132,999,9143,-5.3681e-05,-1.949e-05,0.0
STARLINK-32043,2024-120A,2026-02-09T10:48:59.201280,15.30199901,0.00014748,53.1609,91.0276,82.1035,278.0134,0,U,60135,999,9205,-5.3461585e-05,-1.942e-05,0.0
STARLINK-32112,2024-120B,2026-02-09T10:00:30.610080,15.30194278,0.00012169,53.1589,91.5186,67.9097,292.2033,0,U,60136,999,9212,2.9387993e-05,5.11e-06,0.0
STARLINK-32050,2024-120C,2026-02-09T10:09:38.138112,15.30199093,0.0001092,53.1578,91.5628,91.1578,268.9548,0,U,60137,999,9204,0.00029357562,8.345e-05,0.0
STARLINK-32025,2024-120D,2026-02-09T15:06:49.587840,15.30200983,0.000188,53.1623,90.0018,75.3619,284.759,0,U,60138,999,9208,-6.8742e-06,-5.63e-06,0.0
STARLINK-31867,2024-120E,2026-02-09T20:00:01.999008,15.62531722,0.0013746,53.1471,82.118,38.1772,267.1589,0,U,60139,999,594,0.0046633,0.00448343,0.0
STARLINK-31694,2024-120F,2026-02-09T09:57:28.404576,15.30208111,0.00012978,53.1598,91.502,85.6421,274.4728,0,U,60140,999,9212,-2.0034162e-05,-9.53e-06,0.0
STARLINK-32036,2024-120G,2026-02-09T09:55:57.616320,15.30194907,0.00013563,53.1589,91.5028,79.891,280.2244,0,U,60141,999,9212,0.00035569969,0.00010188,0.0
STARLINK-32031,2024-120H,2026-02-09T09:46:50.640384,15.30197579,0.00014031,53.1598,91.4616,74.7523,285.3633,0,U,60142,999,9212,-2.3439198e-05,-1.053e-05,0.0
STARLINK-32027,2024-120J,2026-02-09T10:18:34.780608,15.30212436,0.0001145,53.1614,90.8455,72.1454,287.9671,0,U,60143,999,9213,-4.9703803e-05,-1.831e-05,0.0
STARLINK-32033,2024-120K,2026-02-09T10:36:49.540320,15.3020359,0.00011888,53.1604,90.9785,109.7196,250.3933,0,U,60144,999,9205,-4.5059862e-05,-1.694e-05,0.0
STARLINK-32029,2024-120L,2026-02-09T09:33:09.734976,15.30196925,0.00014064,53.1598,91.4015,102.0346,258.0813,0,U,60145,999,9204,-9.054838e-06,-6.27e-06,0.0
STARLINK-32127,2024-120M,2026-02-09T10:15:33.028704,15.30205723,9.314e-05,53.1594,90.8719,73.8077,286.3026,0,U,60146,999,9205,-4.0988401e-05,-1.573e-05,0.0
STARLINK-32019,2024-120N,2026-02-09T10:27:33.276384,15.30692021,0.00018328,53.1583,90.926,79.0469,281.0738,0,U,60147,999,9205,0.0010785218,0.00032213,0.0
STARLINK-32021,2024-120P,2026-02-09T09:04:25.034592,15.30199841,0.00014091,53.1603,81.3266,88.6321,271.4841,0,U,60148,999,9226,1.6135939e-05,1.19e-06,0.0
STARLINK-32022,2024-120Q,2026-02-09T10:53:32.652960,15.30202874,0.0001377,53.1607,91.0406,72.745,287.3701,0,U,60149,999,9213,0.00049304268,0.00014273,0.0
STARLINK-32014,2024-120R,2026-02-09T10:39:52.454304,15.30191022,0.00011233,53.1602,90.9848,108.9508,251.1615,0,U,60150,999,9205,7.572134e-06,-1.35e-06,0.0
STARLINK-32004,2024-120S,2026-02-09T10:44:25.377216,15.30200098,0.00012858,53.1607,90.999,90.2911,269.8237,0,U,60151,999,9213,-1.8243265e-05,-8.99e-06,0.0
STARLINK-32147,2024-120T,2026-02-09T14:44:11.054112,15.30194417,0.0001192,53.1598,90.6173,87.4421,272.6716,0,U,60152,999,9207,6.6589e-05,1.613e-05,0.0
STARLINK-32131,2024-120U,2026-02-09T09:37:44.285664,15.3017737,0.00014255,53.1591,91.4201,78.8043,281.3118,0,U,60153,999,9212,0.00027606831,7.82e-05,0.0
STARLINK-32145,2024-120V,2026-02-09T13:41:53.257920,15.30199782,0.0001452,53.1612,90.3443,95.3038,264.8128,0,U,60154,999,9207,-7.6053e-05,-2.611e-05,0.0
STARLINK-32137,2024-120W,2026-02-09T10:58:05.967264,15.30196166,0.00013966,53.1599,91.0569,94.7603,265.3557,0,U,60155,999,9205,3.8997e-06,-2.44e-06,0.0
STARLINK-32048,2024-120X,2026-02-09T11:02:39.437088,15.3020141,0.00014722,53.16,91.0789,72.3688,287.7474,0,U,60156,999,9205,-1.6606919e-05,-8.51e-06,0.0
STARLINK-32129,2024-120Y,2026-02-09T14:53:16.689120,15.30255745,0.0001704,53.1601,90.6531,121.2554,238.8613,0,U,60157,999,9215,-0.00024453,-7.607e-05,0.0
STARLINK-11168 [DTC],2024-124A,2026-02-09T00:41:12.417216,15.69730005,0.0001118,53.1572,302.4692,110.2128,249.901,0,U,60183,999,9322,-0.00012463135,-0.00015672,0.0
STARLINK-11187 [DTC],2024-124B,2026-02-08T23:02:27.898368,15.69679903,0.00018674,53.157,302.7501,88.7036,271.4195,0,U,60184,999,9202,-1.6321157e-05,-2.564e-05,0.0
STARLINK-11180 [DTC],2024-124C,2026-02-08T22:55:25.654656,15.69709259,0.00011121,53.1599,302.7099,83.7668,276.3477,0,U,60185,999,9202,-4.6659422e-05,-6.237e-05,0.0
STARLINK-11197 [DTC],2024-124D,2026-02-09T00:20:01.983840,15.69730656,8.674e-05,53.1591,302.365,83.1018,277.0099,0,U,60186,999,9203,-4.0086634e-05,-5.446e-05,0.0
STARLINK-11194 [DTC],2024-124E,2026-02-09T03:16:19.842528,15.69711483,9.204e-05,53.1568,301.7048,120.0133,240.0976,0,U,60187,999,9205,9.053932e-06,5.09e-06,0.0
STARLINK-11189 [DTC],2024-124F,2026-02-09T03:09:25.166592,15.69690175,0.00013809,53.1577,302.4036,119.5168,240.5988,0,U,60188,999,9204,-7.7250733e-05,-9.929e-05,0.0
STARLINK-11183 [DTC],2024-124G,2026-02-08T23:58:59.313504,15.69702122,9.073e-05,53.1573,302.9999,97.5191,262.593,0,U,60189,999,9202,-9.154433e-06,-1.697e-05,0.0
STARLINK-11179 [DTC],2024-124H,2026-02-09T02:55:17.275872,15.69704524,0.00011745,53.1574,302.3389,109.2232,250.8913,0,U,60190,999,9204,2.601602e-06,-2.74e-06,0.0
STARLINK-11175 [DTC],2024-124J,2026-02-08T03:52:57.937152,15.69708974,8.235e-05,53.1579,307.0167,106.8136,253.2972,0,U,60191,999,9189,1.7788948e-05,1.567e-05,0.0
STARLINK-11173 [DTC],2024-124K,2026-02-09T02:41:09.876768,15.69703555,0.00012067,53.1568,302.2753,85.1429,274.9727,0,U,60192,999,9204,6.4823619e-05,7.269e-05,0.0
STARLINK-11172 [DTC],2024-124L,2026-02-08T23:30:44.248320,15.69698404,0.00012604,53.1569,302.8728,82.4001,277.716,0,U,60193,999,9202,6.4294813e-05,7.203e-05,0.0
STARLINK-11152 [DTC],2024-124M,2026-02-09T02:27:01.976544,15.6969836,0.00011479,53.1573,302.2062,134.9045,225.2066,0,U,60194,999,9323,9.4483715e-05,0.00010867,0.0
STARLINK-11193 [DTC],2024-124N,2026-02-09T02:19:58.365120,15.69717042,7.151e-05,53.1584,302.178,124.2751,235.8335,0,U,60195,999,9204,-2.6456737e-05,-3.793e-05,0.0
STARLINK-31869,2024-124P,2026-02-09T10:51:21.541824,15.30200577,0.00011517,53.1608,93.5706,105.1475,254.9653,0,U,60196,999,8997,-5.1729351e-05,-1.891e-05,0.0
STARLINK-32023,2024-124Q,2026-02-09T10:07:26.996736,15.30202916,0.00011451,53.1601,94.0877,94.0536,266.0596,0,U,60197,999,8996,-3.0655093e-05,-1.267e-05,0.0
STARLINK-32046,2024-124R,2026-02-09T11:08:04.475616,15.30198023,0.00014892,53.1605,93.6405,88.8489,271.2682,0,U,60198,999,9120,-3.9027204e-05,-1.515e-05,0.0
STARLINK-32049,2024-124S,2026-02-09T09:53:46.073184,15.3020554,0.00012889,53.1594,94.0287,104.8103,255.3041,0,U,60199,999,9119,2.238901e-06,-2.93e-06,0.0
STARLINK-32002,2024-124T,2026-02-09T11:09:35.695872,15.30198102,0.00014824,53.1619,93.6448,67.4295,292.6863,0,U,60200,999,8997,-1.804997e-05,-8.94e-06,0.0
STARLINK-32020,2024-124U,2026-02-09T10:30:04.863456,15.30202903,0.00011072,53.1601,93.4713,90.5496,269.5632,0,U,60201,999,8997,-2.3192596e-05,-1.046e-05,0.0
STARLINK-32041,2024-124V,2026-02-09T11:05:02.123232,15.30191526,0.00013953,53.16,93.6247,102.1343,257.9814,0,U,60202,999,9117,-3.0510002e-05,-1.262e-05,0.0
STARLINK-32138,2024-131A,2026-02-09T15:34:41.115072,15.30192366,0.0001086,53.1601,182.808,75.5972,284.5149,0,U,60255,999,8772,2.3192e-05,3.28e-06,0.0
STARLINK-32212,2024-131B,2026-02-09T15:52:55.358976,15.30196796,0.000114,53.1607,182.8994,84.6814,275.4317,0,U,60256,999,8742,1.6793e-05,1.38e-06,0.0
STARLINK-32166,2024-131C,2026-02-09T16:02:02.532768,15.3019507,0.0001228,53.1602,182.9234,96.0862,264.0279,0,U,60257,999,8742,0.00012526,3.352e-05,0.0
STARLINK-32200,2024-131D,2026-02-09T15:49:52.653216,15.30195596,4.82e-05,53.1599,182.8724,35.0585,325.0448,0,U,60258,999,8742,1.4777e-05,7.9e-07,0.0
STARLINK-32207,2024-131E,2026-02-09T15:46:50.387232,15.3019858,9.57e-05,53.16,182.8723,83.0621,277.0489,0,U,60259,999,8742,1.1238e-05,-2.6e-07,0.0
STARLINK-32125,2024-131F,2026-02-09T14:33:54.090720,15.30195808,0.0001029,53.161,182.5436,93.6476,266.4642,0,U,60260,999,8742,3.5161e-05,6.82e-06,0.0
STARLINK-32160,2024-131G,2026-02-09T15:54:26.097120,15.30199529,0.0001185,53.1604,182.8888,77.1906,282.9227,0,U,60261,999,8747,3.9883e-05,8.22e-06,0.0
STARLINK-32163,2024-131H,2026-02-09T15:07:20.171712,15.30191974,0.0001159,53.1609,182.6872,81.1157,278.9975,0,U,60262,999,8742,7.9401e-06,-1.24e-06,0.0
STARLINK-32148,2024-131J,2026-02-09T20:00:01.999008,15.30162039,0.0001383,53.1585,181.8462,79.115,268.9882,0,U,60263,999,584,0.0020559,0.0006096,0.0
STARLINK-32121,2024-131K,2026-02-09T16:59:37.171104,15.3019375,0.0001065,53.1597,182.4646,79.7182,280.3939,0,U,60264,999,8748,7.8428e-06,-1.27e-06,0.0
STARLINK-32120,2024-131L,2026-02-09T16:06:36.192672,15.30203221,8.27e-05,53.1601,182.9433,83.219,276.8905,0,U,60265,999,8747,1.1256e-05,-2.5e-07,0.0
STARLINK-32205,2024-131M,2026-02-09T15:43:49.325664,15.30205212,9e-05,53.16,182.8582,88.4404,271.67,0,U,60266,999,8742,-0.00013863,-4.463e-05,0.0
STARLINK-32158,2024-131N,2026-02-09T16:30:44.649792,15.30200306,0.0001052,53.1601,182.3334,80.8256,279.2864,0,U,60267,999,8733,2.9065e-05,5.02e-06,0.0
STARLINK-32167,2024-131P,2026-02-09T16:09:28.780992,15.30195201,0.0001253,53.1588,182.2579,76.5914,283.5226,0,U,60268,999,8743,0.00025548,7.214e-05,0.0
STARLINK-32144,2024-131Q,2026-02-09T15:16:27.736032,15.30200522,0.0001153,53.1606,182.7244,76.4339,283.679,0,U,60269,999,8747,1.6353e-05,1.25e-06,0.0
STARLINK-32211,2024-131R,2026-02-09T15:57:28.854720,15.30190998,0.0001368,53.1606,182.9164,85.8895,274.2263,0,U,60270,999,8742,5.8863e-05,1.384e-05,0.0
STARLINK-32164,2024-131S,2026-02-09T16:03:33.307200,15.30196788,0.0001116,53.1603,182.9294,90.0411,270.0718,0,U,60271,999,8732,4.0158e-05,8.3e-06,0.0
STARLINK-32128,2024-131T,2026-02-09T16:26:11.438304,15.30194164,0.0001052,53.1599,182.3158,67.5909,292.5204,0,U,60272,999,8743,3.1534e-05,5.75e-06,0.0
STARLINK-32206,2024-131U,2026-02-09T15:48:21.865824,15.30196008,0.0001136,53.1605,182.8757,82.956,277.157,0,U,60273,999,8742,3.5107e-05,6.81e-06,0.0
STARLINK-32155,2024-131V,2026-02-09T15:39:14.196960,15.30198434,6.24e-05,53.1605,182.8261,21.1134,338.9893,0,U,60274,999,8732,3.6893e-05,7.34e-06,0.0
STARLINK-32152,2024-131W,2026-02-09T16:21:37.808640,15.30197139,0.000115,53.1603,182.2945,98.1624,261.9507,0,U,60275,999,8733,4.1637e-07,-3.47e-06,0.0
STARLINK-32154,2024-131X,2026-02-09T16:12:30.758400,15.30201846,9.11e-05,53.1595,182.2545,74.8484,285.2618,0,U,60276,999,8743,-1.8795e-05,-9.16e-06,0.0
STARLINK-32135,2024-131Y,2026-02-09T15:02:47.498496,15.30195597,0.0001312,53.1617,182.6617,111.4356,248.6785,0,U,60277,999,8742,1.4499e-05,7e-07,0.0
STARLINK-32156,2024-132A,2026-02-09T16:23:10.670496,15.30197204,9.38e-05,53.1602,182.4319,86.9063,273.2045,0,U,60278,999,8849,1.5387e-05,9.7e-07,0.0
STARLINK-32010,2024-132B,2026-02-09T15:36:13.982112,15.30193721,0.0001218,53.1604,182.9435,82.2653,277.8486,0,U,60279,999,8726,8.975e-06,-9.3e-07,0.0
STARLINK-32118,2024-132C,2026-02-09T16:14:03.542496,15.30202448,0.0001183,53.1598,182.3905,58.1129,301.9987,0,U,60280,999,8727,3.7852e-05,7.62e-06,0.0
STARLINK-32038,2024-132D,2026-02-09T16:17:06.603360,15.30199136,0.0001229,53.1606,182.4054,90.8568,269.2573,0,U,60281,999,8727,-0.00010663,-3.516e-05,0.0
STARLINK-32113,2024-132E,2026-02-09T17:52:40.172160,15.30204543,9.89e-05,53.1596,182.1064,75.0414,285.0696,0,U,60282,999,8728,5.7416e-05,1.342e-05,0.0
STARLINK-32037,2024-132F,2026-02-09T16:47:30.363936,15.30183335,0.0001196,53.1602,182.5406,105.6642,254.449,0,U,60283,999,8727,-4.1649e-05,-1.592e-05,0.0
STARLINK-32123,2024-132G,2026-02-09T15:18:42.793056,15.3020252,0.0001156,53.1603,170.0919,82.3393,277.7739,0,U,60284,999,8744,9.5279e-05,2.464e-05,0.0
