constellation,OBJECT_NAME,NORAD_CAT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,SEMIMAJOR_AXIS,PERIOD,APOAPSIS,PERIAPSIS,REV_AT_EPOCH,ELEMENT_SET_NO,OBJECT_TYPE,DECAY_DATE
StarLink,STARLINK-33775,63852,2025-05-16T22:47:06.413856,16.24254455,0.00081860,43.0067,319.1024,288.6553,191.5194,0.00327390000000,0.09441839,0.0000090363000,6586.163,88.656,213.419,202.636,245,999,PAYLOAD,2025-05-18
StarLink,STARLINK-34032,63853,2026-03-11T06:09:02.635200,15.27589269,0.00014940,43.0032,68.8713,273.1862,86.8819,0.00132180000000,0.00036300,0.0000000000000,6861.158,94.266,484.048,481.998,4821,999,PAYLOAD,
StarLink,STARLINK-34015,63854,2026-03-11T08:38:42.637344,15.27603280,0.00014510,43.0023,68.7939,270.3162,89.7524,0.00134100000000,0.00036851,0.0000000000000,6861.116,94.265,483.977,481.986,4806,999,PAYLOAD,
StarLink,STARLINK-33969,63855,2026-03-11T00:03:31.451040,15.27605652,0.00009847,42.9997,70.4060,285.9367,74.1377,0.00124727710000,0.00034247,0.0000000000000,6861.109,94.265,483.650,482.299,4795,999,PAYLOAD,
StarLink,STARLINK-34002,63856,2026-03-11T08:07:14.852640,15.27607810,0.00020590,43.0016,68.6239,246.3153,113.7483,0.00100170000000,0.00027429,0.0000000000000,6861.103,94.265,484.381,481.555,4800,999,PAYLOAD,
StarLink,STARLINK-33999,63857,2026-03-11T09:21:03.232800,15.27597382,0.00013930,43.0016,68.1375,275.8587,84.2106,0.00120750000000,0.00033131,0.0000000000000,6861.134,94.266,483.955,482.043,4823,999,PAYLOAD,
StarLink,STARLINK-33976,63858,2026-03-11T09:34:00.544224,15.27593340,0.00017040,43.0021,68.2040,274.3034,85.7623,0.00112170000000,0.00030747,0.0000000000000,6861.146,94.266,484.180,481.842,4807,999,PAYLOAD,
StarLink,STARLINK-33821,63859,2026-03-11T08:20:10.876704,15.27565865,0.00028490,43.0023,68.6717,276.5596,83.4931,0.00094106000000,0.00025714,0.0000000000000,6861.228,94.268,485.048,481.139,4820,999,PAYLOAD,
StarLink,STARLINK-33863,63864,2026-03-11T12:41:00.211488,14.98229915,0.00049940,70.0030,230.0268,320.2848,39.7944,0.00594080000000,0.00071342,0.0000000000000,6950.502,96.113,575.838,568.896,4747,999,PAYLOAD,
StarLink,STARLINK-33981,63888,2026-03-11T12:10:57.256032,14.98340766,0.00028370,70.0019,229.9382,272.2797,87.8037,0.00043118000000,0.00005057,0.0000000000000,6950.160,96.106,573.996,570.053,4747,999,PAYLOAD,
StarLink,STARLINK-33738,63889,2026-03-11T11:52:55.136640,14.98337032,0.00030770,70.0014,229.8725,270.1397,89.9409,0.00031855000000,0.00003711,0.0000000000000,6950.171,96.107,574.175,569.898,4769,999,PAYLOAD,
StarLink,STARLINK-33897,63865,2026-03-11T11:58:41.787264,14.98335565,0.00025930,70.0025,229.9166,262.9937,97.0927,0.00016647000000,0.00001894,0.0000000000000,6950.176,96.107,573.843,570.239,4769,999,PAYLOAD,
StarLink,STARLINK-34022,63866,2026-03-11T12:16:57.989856,14.98338329,0.00030390,70.0014,229.9573,270.4898,89.5913,0.00037794000000,0.00004420,0.0000000000000,6950.167,96.106,574.144,569.920,4747,999,PAYLOAD,
StarLink,STARLINK-33979,63867,2026-03-11T12:04:42.527136,14.98335260,0.00027310,70.0020,229.9303,282.2411,77.8442,0.00051006000000,0.00005999,0.0000000000000,6950.177,96.107,573.940,570.144,4747,999,PAYLOAD,
StarLink,STARLINK-34007,63868,2026-03-11T10:58:37.587936,14.98338187,0.00028380,70.0024,230.1711,264.7234,95.3601,0.00034692000000,0.00004050,0.0000000000000,6950.168,96.106,574.005,570.060,4746,999,PAYLOAD,
StarLink,STARLINK-34006,63869,2026-03-11T11:34:53.171904,14.98343430,0.00026480,70.0023,229.8558,273.5389,86.5467,0.00044234000000,0.00005191,0.0000000000000,6950.151,96.106,573.857,570.176,4747,999,PAYLOAD,
StarLink,STARLINK-33986,63870,2026-03-11T11:46:13.576224,15.00171436,0.00117370,70.0052,229.8842,230.5349,129.4773,0.07035200000000,0.00945512,0.0000000000000,6944.504,95.989,574.520,558.218,4747,999,PAYLOAD,
StarLink,STARLINK-34013,63871,2026-03-11T11:28:38.456832,14.98338810,0.00031920,70.0025,229.8458,274.1819,85.8975,0.00076102000000,0.00009001,0.0000000000000,6950.166,96.106,574.249,569.812,4747,999,PAYLOAD,
StarLink,STARLINK-34059,63872,2026-03-11T12:28:46.999488,14.98390164,0.00077490,70.0018,229.9890,167.0715,193.0644,0.00064189000000,0.00007590,0.0000000000000,6950.007,96.103,577.257,566.486,4747,999,PAYLOAD,
StarLink,STARLINK-33987,63873,2026-03-11T11:40:40.344384,14.98353910,0.00030650,70.0015,229.8731,274.5015,85.5794,0.00053106000000,0.00006253,0.0000000000000,6950.119,96.105,574.114,569.854,4747,999,PAYLOAD,
StarLink,STARLINK-34052,63874,2026-03-11T12:22:42.960864,14.98319272,0.00029760,70.0021,229.9713,273.8732,86.2087,0.00002639700000,0.00000222,0.0000000000000,6950.226,96.108,574.159,570.023,4747,999,PAYLOAD,
StarLink,STARLINK-34023,63875,2026-03-11T11:34:39.171648,14.98338459,0.00018420,70.0024,229.8556,268.7629,91.3319,0.00063959000000,0.00007548,0.0000000000000,6950.167,96.106,573.312,570.752,4747,999,PAYLOAD,
StarLink,STARLINK-34061,63876,2026-03-11T11:04:37.850880,14.98432309,0.00012660,70.0014,230.1837,227.5996,132.5056,-0.00537350000000,-0.00063791,0.0000000000000,6949.877,96.100,572.621,570.862,4746,999,PAYLOAD,
StarLink,STARLINK-33778,63877,2026-03-11T12:05:14.095968,14.96334900,0.00097670,70.0005,229.9267,26.2852,333.8800,-0.11863000000000,-0.01245368,0.0000000000000,6956.369,96.235,585.029,571.440,4747,999,PAYLOAD,
StarLink,STARLINK-33901,63878,2026-03-11T10:52:51.248352,14.98338181,0.00034080,70.0011,230.1517,276.9008,83.1763,0.00044314000000,0.00005200,0.0000000000000,6950.168,96.106,574.401,569.664,4746,999,PAYLOAD,
StarLink,STARLINK-33812,63879,2026-03-11T11:52:40.988640,14.98334534,0.00027980,70.0019,229.8939,267.4571,92.6268,0.00017039000000,0.00001941,0.0000000000000,6950.179,96.107,573.989,570.099,4747,999,PAYLOAD,
StarLink,STARLINK-33779,63880,2026-03-11T12:16:43.701024,14.98342751,0.00026750,70.0022,229.9632,265.9924,94.0929,0.00050741000000,0.00005968,0.0000000000000,6950.153,96.106,573.878,570.159,4747,999,PAYLOAD,
StarLink,STARLINK-33905,63881,2026-03-11T11:16:36.430176,14.98342522,0.00027220,70.0022,229.8156,276.8100,83.2749,-0.00048051000000,-0.00005823,0.0000000000000,6950.154,96.106,573.911,570.127,4747,999,PAYLOAD,
StarLink,STARLINK-34003,63882,2026-03-11T11:02:31.894368,15.42777357,0.00035780,70.0004,200.5125,274.6369,85.4404,0.00152280000000,0.00067272,0.0000000000000,6816.054,93.338,440.357,435.480,4820,999,PAYLOAD,
StarLink,STARLINK-33968,63883,2026-03-11T10:58:50.172096,14.98370739,0.00032100,70.0021,230.1694,243.5400,116.5430,-0.00508010000000,-0.00060255,0.0000000000000,6950.067,96.104,574.163,569.701,4746,999,PAYLOAD,
StarLink,STARLINK-33943,63884,2026-03-11T11:10:36.763392,14.98328850,0.00028430,70.0015,229.7991,267.2612,92.8222,0.00048779000000,0.00005732,0.0000000000000,6950.196,96.107,574.037,570.086,4747,999,PAYLOAD,
StarLink,STARLINK-33858,63885,2026-03-11T11:46:54.060672,14.97950346,0.00026430,70.0017,229.8846,306.5189,53.5726,-0.01117300000000,-0.00129692,0.0000000000000,6951.367,96.131,575.069,571.395,4747,999,PAYLOAD,
StarLink,STARLINK-33885,63886,2026-03-11T11:22:37.766208,14.98342363,0.00028880,70.0015,229.8248,269.4189,90.6639,0.00047360000000,0.00005564,0.0000000000000,6950.155,96.106,574.027,570.012,4747,999,PAYLOAD,
StarLink,STARLINK-33904,63887,2026-03-11T11:16:50.059776,14.98349744,0.00027930,70.0055,229.8190,232.9822,127.1081,-0.00021106000000,-0.00002612,0.0000000000000,6950.132,96.106,573.938,570.056,4747,999,PAYLOAD,
StarLink,STARLINK-34116,63890,2026-03-11T07:25:42.045888,15.27581454,0.00010200,42.9992,167.2415,252.6434,107.4306,0.00086232000000,0.00023544,0.0000000000000,6861.182,94.267,483.747,482.347,4803,999,PAYLOAD,
StarLink,STARLINK-34068,63914,2026-03-11T06:50:32.400672,15.27607004,0.00003380,42.9962,167.0454,161.0914,198.9950,0.00128840000000,0.00035392,0.0000000000000,6861.105,94.265,483.202,482.738,4802,999,PAYLOAD,
StarLink,STARLINK-34076,63915,2026-03-11T06:59:47.581152,15.27608149,0.00030180,42.9976,167.0896,284.1872,75.8644,0.00110840000000,0.00030392,0.0000000000000,6861.102,94.265,485.037,480.896,4802,999,PAYLOAD,
StarLink,STARLINK-33910,63916,2026-03-11T12:44:57.348384,15.27597464,0.00017770,43.0011,165.4498,275.8340,84.2309,0.00109020000000,0.00029875,0.0000000000000,6861.134,94.266,484.218,481.780,4806,999,PAYLOAD,
StarLink,STARLINK-34075,63917,2026-03-11T06:45:00.590976,15.27588650,0.00007700,42.9963,167.0088,249.7593,110.3175,0.00114330000000,0.00031341,0.0000000000000,6861.160,94.266,483.554,482.497,4802,999,PAYLOAD,
StarLink,STARLINK-34123,63891,2026-03-11T07:46:02.122752,15.27583362,0.00022730,42.9968,167.3416,187.6519,172.4298,0.00110710000000,0.00030332,0.0000000000000,6861.176,94.267,484.601,481.481,4803,999,PAYLOAD,
StarLink,STARLINK-34128,63892,2026-02-28T20:00:53.382816,16.21663642,0.00059599,42.9923,220.0314,293.3629,66.6630,0.00468440820000,0.10864389,0.0000089706050,6593.176,88.798,218.970,211.111,4650,999,PAYLOAD,2026-03-01
StarLink,STARLINK-33972,63893,2026-03-11T13:31:13.000224,15.27603203,0.00012220,42.9994,165.7015,262.1923,97.8790,0.00138270000000,0.00038011,0.0000000000000,6861.117,94.265,483.820,482.143,4807,999,PAYLOAD,
StarLink,STARLINK-33973,63894,2026-03-11T12:39:24.157152,15.27618478,0.00012870,42.9968,165.4243,278.5375,81.5330,0.00089271000000,0.00024414,0.0000000000000,6861.071,94.264,483.819,482.053,4807,999,PAYLOAD,
StarLink,STARLINK-34119,63895,2026-03-11T07:34:56.790048,15.27586367,0.00011290,42.9991,167.2891,249.6740,110.3991,0.00093395000000,0.00025532,0.0000000000000,6861.167,94.266,483.807,482.257,4803,999,PAYLOAD,
StarLink,STARLINK-34143,63896,2026-03-11T06:57:56.649600,15.27593402,0.00007320,42.9977,167.0866,267.7116,92.3652,0.00072057000000,0.00019627,0.0000000000000,6861.146,94.266,483.513,482.509,4803,999,PAYLOAD,
StarLink,STARLINK-33957,63897,2026-03-11T06:06:20.737152,15.27603730,0.00014690,42.9948,167.6841,138.3144,221.7820,0.00097739000000,0.00026751,0.0000000000000,6861.115,94.265,483.988,481.972,4801,999,PAYLOAD,
StarLink,STARLINK-34120,63898,2026-03-11T12:33:51.335712,15.27602339,0.00014560,43.0019,165.3973,269.3913,90.6772,0.00129330000000,0.00035522,0.0000000000000,6861.119,94.265,483.983,481.985,4807,999,PAYLOAD,
StarLink,STARLINK-34134,63899,2026-03-11T07:20:10.015008,15.27603716,0.00016670,43.0024,167.2092,268.3739,91.6922,0.00121340000000,0.00033304,0.0000000000000,6861.115,94.265,484.124,481.836,4803,999,PAYLOAD,
StarLink,STARLINK-34118,63900,2026-03-11T07:29:23.852832,15.27601106,0.00009610,42.9939,167.2542,164.4057,195.6825,0.00083215000000,0.00022722,0.0000000000000,6861.123,94.265,483.647,482.329,4803,999,PAYLOAD,
StarLink,STARLINK-34125,63901,2026-03-11T13:25:40.045728,15.27605479,0.00013930,42.9996,165.6680,267.1254,92.9438,0.00148900000000,0.00040972,0.0000000000000,6861.110,94.265,483.931,482.019,4806,999,PAYLOAD,
StarLink,STARLINK-33955,63902,2026-03-11T06:26:30.684480,15.27565903,0.00006210,42.9994,166.9191,191.0268,169.0570,0.00159750000000,0.00043940,0.0000000000000,6861.228,94.268,483.519,482.667,4802,999,PAYLOAD,
StarLink,STARLINK-34097,63903,2026-03-11T06:54:14.390784,15.27590671,0.00015460,42.9979,167.0627,250.5129,109.5555,0.00099494000000,0.00027227,0.0000000000000,6861.154,94.266,484.080,481.958,4802,999,PAYLOAD,
StarLink,STARLINK-34092,63904,2026-03-11T07:36:47.255040,15.27582974,0.00012360,42.9982,167.2947,231.0542,129.0200,0.00120890000000,0.00033156,0.0000000000000,6861.177,94.267,483.890,482.194,4802,999,PAYLOAD,
StarLink,STARLINK-34114,63905,2026-03-11T07:47:54.415104,15.27602164,0.00026770,43.0033,167.3570,294.8494,65.2079,0.00091406000000,0.00024994,0.0000000000000,6861.120,94.265,484.821,481.148,4802,999,PAYLOAD,
StarLink,STARLINK-33770,63906,2026-03-11T06:39:25.562016,15.27622072,0.00035420,42.9994,166.9851,148.6230,211.4833,0.00128250000000,0.00035249,0.0000000000000,6861.060,94.264,485.355,480.495,4802,999,PAYLOAD,
StarLink,STARLINK-34106,63907,2026-03-11T12:50:30.493824,15.27595251,0.00023610,43.0019,165.4822,281.9102,78.1484,0.00126580000000,0.00034753,0.0000000000000,6861.140,94.266,484.625,481.386,4806,999,PAYLOAD,
StarLink,STARLINK-34083,63908,2026-03-11T06:08:12.100704,15.27594763,0.00004530,43.0017,167.6947,351.8590,8.2254,0.00100260000000,0.00027442,0.0000000000000,6861.142,94.266,483.318,482.696,4801,999,PAYLOAD,
StarLink,STARLINK-34066,63909,2026-03-11T13:38:37.156704,15.27602602,0.00016680,43.0025,165.7413,270.3004,89.7656,0.00113730000000,0.00031187,0.0000000000000,6861.118,94.265,484.128,481.839,4806,999,PAYLOAD,
StarLink,STARLINK-34071,63910,2026-03-11T07:31:15.052224,15.27587201,0.00014830,43.0003,167.2680,271.8679,88.2002,0.00093237000000,0.00025489,0.0000000000000,6861.165,94.266,484.047,482.012,4802,999,PAYLOAD,
StarLink,STARLINK-34038,63911,2026-03-11T13:27:31.294368,15.27598013,0.00012970,42.9995,165.6771,278.5895,81.4810,0.00134900000000,0.00037065,0.0000000000000,6861.132,94.266,483.887,482.107,4806,999,PAYLOAD,
StarLink,STARLINK-34031,63912,2026-03-11T05:42:17.872704,15.27600177,0.00014100,42.9990,167.5558,287.6822,72.3875,0.00151950000000,0.00041815,0.0000000000000,6861.126,94.266,483.958,482.023,4801,999,PAYLOAD,
StarLink,STARLINK-34070,63913,2026-03-11T07:05:20.534784,15.27614364,0.00016820,42.9993,167.1201,163.9983,196.0922,0.00125170000000,0.00034379,0.0000000000000,6861.083,94.265,484.102,481.794,4802,999,PAYLOAD,
StarLink,STARLINK-34012,63926,2026-03-11T12:29:24.756288,14.98341762,0.00020920,70.0012,269.9622,272.6629,87.4290,0.00038702000000,0.00004529,0.0000000000000,6950.157,96.106,573.475,570.568,4686,999,PAYLOAD,
StarLink,STARLINK-33962,63950,2026-03-11T13:11:39.216480,14.98066585,0.00027760,70.0016,269.6597,250.7928,109.2931,-0.01413900000000,-0.00163793,0.0000000000000,6951.008,96.124,574.802,570.943,4683,999,PAYLOAD,
StarLink,STARLINK-33998,63951,2026-03-10T22:52:15.830400,14.98319381,0.00028940,70.0003,271.1901,264.0434,96.0395,0.00040051000000,0.00004688,0.0000000000000,6950.226,96.108,574.102,570.079,4674,999,PAYLOAD,
StarLink,STARLINK-33956,63927,2026-03-10T00:08:39.972480,14.97850556,0.00010552,70.0012,273.4960,224.8949,135.2124,-0.01347164200000,-0.00155363,0.0000000000000,6951.676,96.138,574.274,572.807,4662,999,PAYLOAD,
StarLink,STARLINK-33997,63928,2026-03-11T12:00:02.998944,14.98318318,0.00026380,70.0001,270.0825,265.6410,276.9517,0.00325830000000,0.00038989,0.0000000000000,6950.229,96.108,573.927,570.261,570,999,PAYLOAD,
StarLink,STARLINK-33989,63929,2026-03-10T23:22:32.786112,14.98334739,0.00026542,70.0000,271.2655,273.0830,87.0026,0.00022215405000,0.00002559,0.0000000000000,6950.178,96.107,573.888,570.199,4676,999,PAYLOAD,
StarLink,STARLINK-33980,63930,2026-03-11T12:00:02.998944,14.98316859,0.00027340,70.0001,270.0651,266.9959,298.1019,0.00324490000000,0.00038827,0.0000000000000,6950.234,96.108,573.999,570.198,570,999,PAYLOAD,
StarLink,STARLINK-33994,63931,2026-03-11T08:00:03.000384,14.98315176,0.00024970,69.9996,270.3341,266.6953,253.8132,0.00301660000000,0.00036071,0.0000000000000,6950.239,96.108,573.839,570.368,553,999,PAYLOAD,
StarLink,STARLINK-33971,63932,2026-03-11T12:35:39.753024,14.98335156,0.00024100,70.0001,269.9782,269.2933,90.7949,0.00018153000000,0.00002074,0.0000000000000,6950.177,96.107,573.717,570.367,4684,999,PAYLOAD,
StarLink,STARLINK-33877,63933,2026-03-11T13:05:40.685856,14.98340550,0.00027590,69.9992,269.6346,258.9159,101.1690,0.00022642000000,0.00002610,0.0000000000000,6950.160,96.106,573.943,570.108,4685,999,PAYLOAD,
StarLink,STARLINK-33895,63934,2026-03-11T12:00:02.998944,14.98319523,0.00029770,69.9995,269.8123,264.0422,165.2339,0.00392290000000,0.00047017,0.0000000000000,6950.225,96.108,574.159,570.021,570,999,PAYLOAD,
StarLink,STARLINK-34005,63935,2026-03-10T22:16:29.929152,14.98317140,0.00030440,70.0006,271.5008,273.3123,86.7688,0.00163200000000,0.00019428,0.0000000000000,6950.233,96.108,574.213,569.982,4674,999,PAYLOAD,
StarLink,STARLINK-34027,63936,2026-03-11T12:53:39.379776,14.98339179,0.00020460,70.0015,269.6123,274.3471,85.7454,0.00039794000000,0.00004659,0.0000000000000,6950.165,96.106,573.452,570.608,4683,999,PAYLOAD,
StarLink,STARLINK-34035,63937,2026-03-11T11:59:36.024000,14.98336287,0.00025260,70.0010,269.8885,271.5898,88.4972,0.00068803000000,0.00008127,0.0000000000000,6950.173,96.107,573.794,570.283,4682,999,PAYLOAD,
StarLink,STARLINK-33988,63938,2026-03-11T12:17:23.426016,14.98343847,0.00020330,70.0011,269.9337,291.5172,68.5771,0.00045785000000,0.00005376,0.0000000000000,6950.150,96.106,573.428,570.602,4682,999,PAYLOAD,
StarLink,STARLINK-34020,63939,2026-03-11T13:11:41.544960,14.98330479,0.00026120,70.0025,269.6597,258.0644,102.0222,0.00056161000000,0.00006614,0.0000000000000,6950.191,96.107,573.872,570.241,4683,999,PAYLOAD,
StarLink,STARLINK-34021,63940,2026-03-11T06:23:08.402208,14.98323886,0.00028760,69.9998,270.6708,272.8507,87.2323,0.00030063000000,0.00003495,0.0000000000000,6950.212,96.107,574.076,570.078,4678,999,PAYLOAD,
StarLink,STARLINK-34004,63941,2026-03-11T13:23:42.825120,14.98336084,0.00023940,70.0005,269.6820,266.9644,93.1241,0.00029705000000,0.00003454,0.0000000000000,6950.174,96.107,573.703,570.375,4683,999,PAYLOAD,
StarLink,STARLINK-34014,63942,2026-03-11T11:53:21.408288,14.98346042,0.00007210,70.0015,269.8755,287.7209,72.3871,0.00064328000000,0.00007594,0.0000000000000,6950.143,96.106,572.509,571.507,4681,999,PAYLOAD,
StarLink,STARLINK-33985,63943,2026-03-11T06:40:55.010208,14.98332070,0.00022660,70.0007,270.3053,278.9744,81.1158,0.00052736000000,0.00006205,0.0000000000000,6950.186,96.107,573.626,570.477,4679,999,PAYLOAD,
StarLink,STARLINK-33996,63944,2026-03-11T12:00:02.998944,14.98324595,0.00029120,69.9996,269.9619,264.3298,29.9069,0.00357970000000,0.00042876,0.0000000000000,6950.210,96.107,574.099,570.051,575,999,PAYLOAD,
StarLink,STARLINK-34036,63945,2026-03-10T23:40:34.476960,14.98338807,0.00027746,70.0001,271.3079,271.2277,88.8564,0.00030334294000,0.00003529,0.0000000000000,6950.166,96.106,573.959,570.102,4674,999,PAYLOAD,
StarLink,STARLINK-34039,63946,2026-03-10T23:34:33.907296,14.98338803,0.00024908,70.0000,271.2929,271.6983,88.3890,0.00030949206000,0.00003603,0.0000000000000,6950.166,96.106,573.762,570.299,4674,999,PAYLOAD,
StarLink,STARLINK-34034,63947,2026-03-10T23:34:19.822368,14.98361424,0.00020966,70.0011,271.2934,270.9531,89.1388,0.00153755660000,0.00018315,0.0000000000000,6950.096,96.105,573.418,570.504,4674,999,PAYLOAD,
StarLink,STARLINK-33983,63948,2026-03-11T12:00:02.998944,14.98315598,0.00030850,69.9995,269.8617,264.9312,119.3388,0.00385650000000,0.00046210,0.0000000000000,6950.237,96.108,574.247,569.958,565,999,PAYLOAD,
StarLink,STARLINK-33993,63949,2026-03-11T12:59:40.873920,14.98093744,0.00013910,70.0001,269.6240,286.7602,73.3404,-0.01010000000000,-0.00117864,0.0000000000000,6950.924,96.122,573.755,571.822,4683,999,PAYLOAD,
StarLink,STARLINK-34159,63952,2026-03-11T06:19:16.298112,15.27609733,0.00028490,43.0016,167.6263,281.4348,78.6184,0.00111250000000,0.00030507,0.0000000000000,6861.097,94.265,484.917,481.007,4756,999,PAYLOAD,
StarLink,STARLINK-34090,63976,2026-03-11T07:30:03.895776,15.27591995,0.00008820,43.0013,163.6586,234.2972,125.7798,0.00119780000000,0.00032857,0.0000000000000,6861.150,94.266,483.620,482.410,4753,999,PAYLOAD,
StarLink,STARLINK-34105,63977,2026-03-11T07:26:21.870240,15.27613049,0.00007180,42.9944,163.6332,217.9681,142.1120,0.00147310000000,0.00040537,0.0000000000000,6861.087,94.265,483.445,482.460,4753,999,PAYLOAD,
StarLink,STARLINK-33642,63978,2026-03-11T07:15:15.474816,15.27616113,0.00018580,43.0006,163.5800,257.0200,103.0444,0.00126720000000,0.00034812,0.0000000000000,6861.078,94.265,484.218,481.668,4753,999,PAYLOAD,
StarLink,STARLINK-34045,63979,2026-03-11T07:09:42.546240,15.27607507,0.00006270,42.9922,163.5453,271.8454,88.2326,0.00092922000000,0.00025418,0.0000000000000,6861.104,94.265,483.399,482.539,4753,999,PAYLOAD,
StarLink,STARLINK-34137,63953,2026-03-11T07:27:30.883104,15.27607908,0.00015560,42.9926,167.1152,159.0000,201.0916,0.00115060000000,0.00031562,0.0000000000000,6861.103,94.265,484.035,481.900,4758,999,PAYLOAD,
StarLink,STARLINK-33974,63954,2026-03-11T12:46:59.872224,15.27590631,0.00021080,43.0038,166.2091,290.9207,69.1418,0.00115530000000,0.00031677,0.0000000000000,6861.154,94.266,484.466,481.573,4761,999,PAYLOAD,
StarLink,STARLINK-34170,63955,2026-03-11T06:24:48.984768,15.27618611,0.00031530,42.9929,167.6453,147.5675,212.5371,0.00141650000000,0.00038972,0.0000000000000,6861.070,94.264,485.099,480.772,4756,999,PAYLOAD,
StarLink,STARLINK-34187,63956,2026-03-11T07:49:43.156416,15.27592832,0.00012630,43.0005,167.2368,232.3890,127.6847,0.00132980000000,0.00036528,0.0000000000000,6861.148,94.266,483.879,482.146,4758,999,PAYLOAD,
StarLink,STARLINK-34142,63957,2026-03-11T07:44:10.250304,15.27586627,0.00012030,43.0002,167.2077,265.6177,94.4537,0.00080133000000,0.00021859,0.0000000000000,6861.166,94.266,483.857,482.206,4758,999,PAYLOAD,
StarLink,STARLINK-34144,63958,2026-03-11T07:38:37.300128,15.27579819,0.00014280,43.0001,167.1794,274.3452,85.7236,0.00113200000000,0.00031020,0.0000000000000,6861.187,94.267,484.031,482.072,4758,999,PAYLOAD,
StarLink,STARLINK-34099,63959,2026-03-11T12:37:44.289984,15.27604094,0.00021890,43.0033,166.1592,273.0734,86.9867,0.00128500000000,0.00035296,0.0000000000000,6861.114,94.265,484.481,481.477,4761,999,PAYLOAD,
StarLink,STARLINK-34107,63960,2026-03-11T07:33:03.942144,15.27588943,0.00007990,43.0004,167.1508,250.4903,109.5863,0.00080715000000,0.00022021,0.0000000000000,6861.159,94.266,483.573,482.476,4758,999,PAYLOAD,
