OBJECT_NAME,OBJECT_ID,anomaly_score,anomaly_factors,ECCENTRICITY,INCLINATION,BSTAR,MEAN_MOTION
STARLINK-34690,2025-152X,1,INCLINATION=HIGH (97.601400 > 83.857200),0.0002205,97.6014,0.00038596,15.05656226
STARLINK-34701,2025-158X,1,INCLINATION=HIGH (97.603700 > 83.857200),0.0002674,97.6037,-0.0005152,15.05618888
STARLINK-34703,2025-191J,1,INCLINATION=HIGH (97.602700 > 83.857200),0.0002453,97.6027,0.00021807,15.05651928
STARLINK-34705,2025-158A,1,INCLINATION=HIGH (97.603200 > 83.857200),0.0002235,97.6032,0.00073455,15.05644995
STARLINK-34706,2025-152D,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0002558,97.6022,0.00017436,15.05665332
STARLINK-34707,2025-175C,1,INCLINATION=HIGH (97.602900 > 83.857200),0.00022345,97.6029,0.00039542036,15.05656524
STARLINK-34708,2025-165G,1,INCLINATION=HIGH (97.601300 > 83.857200),0.00021199,97.6013,0.0012993355,15.05645311
STARLINK-34709,2025-152C,1,INCLINATION=HIGH (97.603500 > 83.857200),0.0002152,97.6035,0.00097181,15.05644835
STARLINK-34714,2025-158H,1,INCLINATION=HIGH (97.605100 > 83.857200),0.00014,97.6051,0.00040664,15.05656482
STARLINK-34717,2025-165E,1,INCLINATION=HIGH (97.605000 > 83.857200),3.08e-05,97.605,0.00033069,15.0565291
STARLINK-34719,2025-158M,1,INCLINATION=HIGH (97.601700 > 83.857200),0.00020482,97.6017,0.0003194795,15.05655302
STARLINK-34722,2025-152K,1,INCLINATION=HIGH (97.603900 > 83.857200),0.0001427,97.6039,0.00026769,15.05654612
STARLINK-34723,2025-152A,1,INCLINATION=HIGH (97.601600 > 83.857200),0.000204,97.6016,0.00013957,15.05655863
STARLINK-34725,2025-152B,1,INCLINATION=HIGH (97.603700 > 83.857200),0.0002274,97.6037,0.00027594,15.05636083
STARLINK-34726,2025-158D,1,INCLINATION=HIGH (97.601700 > 83.857200),0.00018773,97.6017,0.00053248337,15.05665206
STARLINK-34728,2025-194X,1,INCLINATION=HIGH (97.602600 > 83.857200),0.0001724,97.6026,0.00037041,15.05653115
STARLINK-34730,2025-158G,1,INCLINATION=HIGH (97.604700 > 83.857200),0.0001967,97.6047,0.00037822,15.05657884
STARLINK-34732,2025-158Z,1,INCLINATION=HIGH (97.601900 > 83.857200),0.00021145,97.6019,0.0002272742,15.0565163
STARLINK-34735,2025-165S,1,INCLINATION=HIGH (97.604400 > 83.857200),1.02e-05,97.6044,0.00046434,15.05660938
STARLINK-34736,2025-152E,1,INCLINATION=HIGH (97.602300 > 83.857200),0.000229,97.6023,0.00033288,15.05655381
STARLINK-34737,2025-158B,1,INCLINATION=HIGH (97.602600 > 83.857200),0.0002403,97.6026,-0.00010655,15.05646868
STARLINK-34738,2025-158V,1,INCLINATION=HIGH (97.602500 > 83.857200),0.0001738,97.6025,0.00034143,15.056505
STARLINK-34739,2025-165L,1,INCLINATION=HIGH (97.602200 > 83.857200),0.00012935,97.6022,0.00054225771,15.05660577
STARLINK-34740,2025-158K,1,INCLINATION=HIGH (97.602600 > 83.857200),0.0002373,97.6026,0.0007147,15.05666777
STARLINK-34742,2025-158L,1,INCLINATION=HIGH (97.602900 > 83.857200),0.0001402,97.6029,0.00023007,15.05653119
STARLINK-34743,2025-158F,1,INCLINATION=HIGH (97.602000 > 83.857200),0.0003615,97.602,0.0014508,15.05708804
STARLINK-34744,2025-158W,1,INCLINATION=HIGH (97.604000 > 83.857200),0.0002382,97.604,0.00048102,15.0565743
STARLINK-34745,2025-165B,1,INCLINATION=HIGH (97.601800 > 83.857200),0.0001352,97.6018,0.00038135,15.05659419
STARLINK-34746,2025-152F,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0001978,97.6022,0.00025587,15.05651614
STARLINK-34747,2025-158R,1,INCLINATION=HIGH (97.600700 > 83.857200),0.0003035,97.6007,-0.0003755,15.0565705
STARLINK-34748,2025-152G,1,INCLINATION=HIGH (97.602000 > 83.857200),0.0002319,97.602,0.00061986,15.05657125
STARLINK-34749,2025-211Z,1,INCLINATION=HIGH (97.604600 > 83.857200),8.14e-05,97.6046,0.000413,15.05657259
STARLINK-34750,2025-165F,1,INCLINATION=HIGH (97.602300 > 83.857200),0.0001349,97.6023,0.00035945,15.0565975
STARLINK-34753,2025-158Q,1,INCLINATION=HIGH (97.601700 > 83.857200),0.00021965,97.6017,0.00049097885,15.05657045
STARLINK-34755,2025-158J,1,INCLINATION=HIGH (97.601300 > 83.857200),0.0001773,97.6013,0.00034361,15.01267282
STARLINK-34756,2025-152H,1,INCLINATION=HIGH (97.603000 > 83.857200),8.87e-05,97.603,0.0041692,15.04821334
STARLINK-34757,2025-152J,1,INCLINATION=HIGH (97.603400 > 83.857200),0.00023468,97.6034,0.00034065814,15.05655431
STARLINK-34758,2025-158P,1,INCLINATION=HIGH (97.601900 > 83.857200),0.0002169,97.6019,0.00027625,15.05654879
STARLINK-34761,2025-158Y,1,INCLINATION=HIGH (97.602700 > 83.857200),0.0002304,97.6027,0.00082702,15.05654268
STARLINK-34775,2025-158C,1,INCLINATION=HIGH (97.604300 > 83.857200),0.0001619,97.6043,0.0013086,15.05658128
STARLINK-34779,2025-165C,1,INCLINATION=HIGH (97.603100 > 83.857200),3.826e-05,97.6031,0.00058780694,15.05662548
STARLINK-34780,2025-165U,1,INCLINATION=HIGH (97.601800 > 83.857200),7.298e-05,97.6018,0.00059345741,15.05664261
STARLINK-34781,2025-165T,1,INCLINATION=HIGH (97.602300 > 83.857200),0.00011846,97.6023,0.00059658991,15.05663373
STARLINK-34786,2025-191N,1,INCLINATION=HIGH (97.602100 > 83.857200),0.0002685,97.6021,0.00026781,15.05654397
STARLINK-34788,2025-165A,1,INCLINATION=HIGH (97.603100 > 83.857200),8.635e-05,97.6031,0.00050801812,15.05674523
STARLINK-34793,2025-165J,1,INCLINATION=HIGH (97.604000 > 83.857200),4.03e-05,97.604,0.00050987,15.05662763
STARLINK-34794,2025-165Q,1,INCLINATION=HIGH (97.601700 > 83.857200),0.0001567,97.6017,0.00085521,15.05675888
STARLINK-34798,2025-165H,1,INCLINATION=HIGH (97.604100 > 83.857200),2.9e-05,97.6041,-2.5609e-05,15.05626527
STARLINK-34802,2025-165M,1,INCLINATION=HIGH (97.601800 > 83.857200),1.657e-05,97.6018,0.00058514059,15.05662869
STARLINK-34803,2025-165D,1,INCLINATION=HIGH (97.603600 > 83.857200),5.97e-05,97.6036,0.00056879,15.05663491
STARLINK-34805,2025-165R,1,INCLINATION=HIGH (97.601600 > 83.857200),6.51e-05,97.6016,0.00043066,15.05661511
STARLINK-34806,2025-165K,1,INCLINATION=HIGH (97.601600 > 83.857200),4.19e-05,97.6016,0.00061873,15.05654092
STARLINK-34809,2025-165P,1,INCLINATION=HIGH (97.602300 > 83.857200),0.00010353,97.6023,0.00059029306,15.0566218
STARLINK-34810,2025-165N,1,INCLINATION=HIGH (97.602000 > 83.857200),0.00011996,97.602,0.00037506561,15.05660794
STARLINK-34811,2025-191T,1,INCLINATION=HIGH (97.603000 > 83.857200),0.0002,97.603,1.5189e-05,15.05636102
STARLINK-34818,2025-179D,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0001417,97.6022,0.00040576191,15.05656433
STARLINK-34834,2025-184Y,1,INCLINATION=HIGH (97.602800 > 83.857200),7.49e-05,97.6028,0.00033352,15.05670706
STARLINK-34836,2025-191W,1,INCLINATION=HIGH (97.602900 > 83.857200),0.0003166,97.6029,0.0011827,15.05701928
STARLINK-34842,2025-179A,1,INCLINATION=HIGH (97.603300 > 83.857200),0.0001056,97.6033,0.00059717,15.05661741
STARLINK-34845,2025-184S,1,INCLINATION=HIGH (97.603700 > 83.857200),0.00010841,97.6037,0.00037760943,15.05660461
STARLINK-34848,2025-191Z,1,INCLINATION=HIGH (97.602000 > 83.857200),0.0002845,97.602,0.00034091,15.05657274
STARLINK-34862,2025-175G,1,INCLINATION=HIGH (97.603700 > 83.857200),0.0002234,97.6037,0.00051998,15.05647974
STARLINK-34866,2025-175R,1,INCLINATION=HIGH (97.601900 > 83.857200),0.0002725,97.6019,0.00046953,15.05656305
STARLINK-34872,2025-184Z,1,INCLINATION=HIGH (97.602300 > 83.857200),0.0001341,97.6023,0.00034841,15.05657722
STARLINK-34876,2025-191X,1,INCLINATION=HIGH (97.602200 > 83.857200),0.00026,97.6022,0.00013666,15.0565043
STARLINK-34904,2025-184B,1,INCLINATION=HIGH (97.601800 > 83.857200),0.00011062,97.6018,0.00039581996,15.05648928
STARLINK-34909,2025-191Y,1,INCLINATION=HIGH (97.601900 > 83.857200),0.0002554,97.6019,0.0016798,15.05689423
STARLINK-34915,2025-175P,1,INCLINATION=HIGH (97.602300 > 83.857200),0.00023631,97.6023,0.00018701958,15.05653216
STARLINK-34917,2025-175S,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0002229,97.6022,0.0034367,15.05624666
STARLINK-34919,2025-218M,1,INCLINATION=HIGH (97.604200 > 83.857200),0.0001395,97.6042,0.00091778,15.05632771
STARLINK-34920,2025-194P,1,INCLINATION=HIGH (97.601600 > 83.857200),0.0001053,97.6016,0.001188,15.05687797
STARLINK-34922,2025-184A,1,INCLINATION=HIGH (97.604800 > 83.857200),0.00010683,97.6048,0.00021690981,15.0564824
STARLINK-34923,2025-179N,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0001188,97.6022,0.00039388122,15.05655851
STARLINK-34925,2025-179Q,1,INCLINATION=HIGH (97.602100 > 83.857200),0.00012041,97.6021,0.00031628971,15.05654875
STARLINK-34926,2025-175W,1,INCLINATION=HIGH (97.602300 > 83.857200),0.0002525,97.6023,0.00023323,15.05653556
STARLINK-34927,2025-175Y,1,INCLINATION=HIGH (97.601900 > 83.857200),0.0001657,97.6019,0.00027988,15.05653081
STARLINK-34928,2025-175X,1,INCLINATION=HIGH (97.601600 > 83.857200),0.0001656,97.6016,0.00027839,15.05655376
STARLINK-34929,2025-175E,1,INCLINATION=HIGH (97.603300 > 83.857200),0.00016767,97.6033,0.0006493224,15.0566256
STARLINK-34931,2025-191V,1,INCLINATION=HIGH (97.603100 > 83.857200),0.0001805,97.6031,0.0002805,15.05652742
STARLINK-34932,2025-175F,1,INCLINATION=HIGH (97.603800 > 83.857200),0.00018195,97.6038,0.0004154972,15.05659646
STARLINK-34933,2025-179U,1,INCLINATION=HIGH (97.603700 > 83.857200),7.34e-05,97.6037,0.00025623,15.05667146
STARLINK-34935,2025-184E,1,INCLINATION=HIGH (97.603600 > 83.857200),0.0001166,97.6036,0.00040258,15.05658115
STARLINK-34938,2025-179B,1,INCLINATION=HIGH (97.604900 > 83.857200),0.0001769,97.6049,0.00032708,15.05657425
STARLINK-34939,2025-175K,1,INCLINATION=HIGH (97.602400 > 83.857200),0.0002252,97.6024,-0.0011812,15.05628724
STARLINK-34940,2025-191U,1,INCLINATION=HIGH (97.602600 > 83.857200),0.0002261,97.6026,0.00039699884,15.05635383
STARLINK-34942,2025-175H,1,INCLINATION=HIGH (97.602100 > 83.857200),0.00034268,97.6021,0.00039021693,15.05631738
STARLINK-34944,2025-175J,1,INCLINATION=HIGH (97.603800 > 83.857200),0.0002286,97.6038,0.00014728,15.05661805
STARLINK-34945,2025-175M,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0002228,97.6022,0.0004119206,15.0565306
STARLINK-34947,2025-175L,1,INCLINATION=HIGH (97.602500 > 83.857200),0.0002385,97.6025,0.00050166,15.05650716
STARLINK-34948,2025-175T,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0002532,97.6022,0.00028484,15.05653757
STARLINK-34949,2025-175B,1,INCLINATION=HIGH (97.602900 > 83.857200),0.0002107,97.6029,0.00027851368,15.05653178
STARLINK-34950,2025-175V,1,INCLINATION=HIGH (97.601700 > 83.857200),0.0001618,97.6017,0.0013818,15.05658705
STARLINK-34951,2025-184W,1,INCLINATION=HIGH (97.602700 > 83.857200),7.155e-05,97.6027,0.00039555437,15.05657032
STARLINK-34952,2025-175Z,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0002094,97.6022,0.00045796,15.05654074
STARLINK-34953,2025-179F,1,INCLINATION=HIGH (97.602700 > 83.857200),3.08e-05,97.6027,0.00052221,15.05675366
STARLINK-34954,2025-184C,1,INCLINATION=HIGH (97.602300 > 83.857200),0.00025585,97.6023,0.0022314411,15.057121
STARLINK-34955,2025-175U,1,INCLINATION=HIGH (97.601800 > 83.857200),0.000217,97.6018,0.00042526,15.05663823
STARLINK-34956,2025-175A,1,INCLINATION=HIGH (97.602900 > 83.857200),0.0002121,97.6029,0.00036583,15.05652621
STARLINK-34957,2025-191K,1,INCLINATION=HIGH (97.601900 > 83.857200),0.0001696,97.6019,0.00021169,15.05652917
STARLINK-34958,2025-179C,1,INCLINATION=HIGH (97.602400 > 83.857200),0.00012144,97.6024,0.0013925109,15.05665579
STARLINK-34959,2025-179M,1,INCLINATION=HIGH (97.602200 > 83.857200),5.795e-05,97.6022,0.00033312539,15.05654679
STARLINK-34961,2025-179T,1,INCLINATION=HIGH (97.604300 > 83.857200),0.00011194,97.6043,-8.095358e-05,15.05630035
STARLINK-34962,2025-179P,1,INCLINATION=HIGH (97.604300 > 83.857200),0.0001399,97.6043,0.00039011,15.05655216
STARLINK-34963,2025-179H,1,INCLINATION=HIGH (97.602100 > 83.857200),0.00024381,97.6021,0.00027869869,15.05663743
STARLINK-34964,2025-179E,1,INCLINATION=HIGH (97.602000 > 83.857200),0.00013848,97.602,0.00015816687,15.05660578
STARLINK-34965,2025-175N,1,INCLINATION=HIGH (97.602300 > 83.857200),0.0002744,97.6023,0.0003294,15.05655139
STARLINK-34966,2025-179Y,1,INCLINATION=HIGH (97.602500 > 83.857200),0.00017745,97.6025,0.00041932045,15.05655397
STARLINK-34967,2025-175D,1,INCLINATION=HIGH (97.603300 > 83.857200),0.00017947,97.6033,0.000560956,15.05649843
STARLINK-34968,2025-184D,1,INCLINATION=HIGH (97.602900 > 83.857200),8.225e-05,97.6029,0.0004088171,15.05655701
STARLINK-34969,2025-179G,1,INCLINATION=HIGH (97.603400 > 83.857200),0.00013747,97.6034,0.00021204697,15.05656223
STARLINK-34970,2025-194S,1,INCLINATION=HIGH (97.602400 > 83.857200),0.0001753,97.6024,0.00064578,15.05662367
STARLINK-34971,2025-179X,1,INCLINATION=HIGH (97.602800 > 83.857200),0.00012255,97.6028,0.0003141304,15.05654872
STARLINK-34972,2025-175Q,1,INCLINATION=HIGH (97.601000 > 83.857200),0.0002823,97.601,0.00089261,15.05647296
STARLINK-34973,2025-179R,1,INCLINATION=HIGH (97.602300 > 83.857200),9.79e-05,97.6023,0.00036877,15.05655112
STARLINK-34977,2025-179L,1,INCLINATION=HIGH (97.604600 > 83.857200),7e-05,97.6046,0.0004861,15.05646374
STARLINK-34978,2025-194B,1,INCLINATION=HIGH (97.601700 > 83.857200),0.0002952,97.6017,0.0001645,15.05651947
STARLINK-34979,2025-179V,1,INCLINATION=HIGH (97.602700 > 83.857200),0.00010567,97.6027,0.00033307208,15.05657888
STARLINK-34980,2025-179Z,1,INCLINATION=HIGH (97.604800 > 83.857200),0.0001177,97.6048,0.00065227,15.05652521
STARLINK-34982,2025-179J,1,INCLINATION=HIGH (97.604000 > 83.857200),4.69e-05,97.604,0.00035746,15.05659031
STARLINK-34984,2025-184T,1,INCLINATION=HIGH (97.604400 > 83.857200),8.15e-05,97.6044,0.0004116,15.05658702
STARLINK-34985,2025-191A,1,INCLINATION=HIGH (97.602900 > 83.857200),0.00017891,97.6029,0.00050693506,15.05656018
STARLINK-34987,2025-179W,1,INCLINATION=HIGH (97.604600 > 83.857200),5.89e-05,97.6046,0.00038879,15.0565741
STARLINK-34988,2025-194V,1,INCLINATION=HIGH (97.602500 > 83.857200),0.0002501,97.6025,0.00039955,15.01273171
STARLINK-34989,2025-179S,1,INCLINATION=HIGH (97.602400 > 83.857200),0.0001038,97.6024,0.00030749,15.05656619
STARLINK-34990,2025-179K,1,INCLINATION=HIGH (97.602800 > 83.857200),0.00019094,97.6028,0.00037331452,15.05655894
STARLINK-34991,2025-194N,1,INCLINATION=HIGH (97.602100 > 83.857200),0.0002584,97.6021,0.00035974,15.05657936
STARLINK-34993,2025-191L,1,INCLINATION=HIGH (97.602800 > 83.857200),0.0002468,97.6028,0.00055529766,15.0566809
STARLINK-34995,2025-184N,1,INCLINATION=HIGH (97.602600 > 83.857200),0.00011639,97.6026,0.0005068728,15.05643108
STARLINK-35000,2025-184F,1,INCLINATION=HIGH (97.602100 > 83.857200),0.0001494,97.6021,0.00078628,15.05680876
STARLINK-35001,2025-184H,1,INCLINATION=HIGH (97.603600 > 83.857200),8.675e-05,97.6036,0.00035863357,15.05654942
STARLINK-35002,2025-184U,1,INCLINATION=HIGH (97.602500 > 83.857200),8.9e-05,97.6025,0.00032543,15.05656991
STARLINK-35005,2025-194Y,1,INCLINATION=HIGH (97.601400 > 83.857200),0.0001405,97.6014,0.00040919,15.05658251
STARLINK-35006,2025-184M,1,INCLINATION=HIGH (97.603400 > 83.857200),0.00017438,97.6034,0.00043137095,15.05645969
STARLINK-35007,2025-184Q,1,INCLINATION=HIGH (97.602400 > 83.857200),7.94e-05,97.6024,0.00029507,15.05656616
STARLINK-35009,2025-194R,1,INCLINATION=HIGH (97.601600 > 83.857200),0.0001344,97.6016,0.00021028,15.05654177
STARLINK-35010,2025-184J,1,INCLINATION=HIGH (97.604200 > 83.857200),6.204e-05,97.6042,-0.00039641639,15.05623596
STARLINK-35012,2025-191F,1,INCLINATION=HIGH (97.603900 > 83.857200),0.0001606,97.6039,0.00044952,15.05656644
STARLINK-35015,2025-184L,1,INCLINATION=HIGH (97.603100 > 83.857200),4.49e-05,97.6031,0.00032396,15.05636847
STARLINK-35017,2025-184V,1,INCLINATION=HIGH (97.603400 > 83.857200),7.948e-05,97.6034,0.0003623175,15.05656543
STARLINK-35018,2025-184R,1,INCLINATION=HIGH (97.604400 > 83.857200),0.0001445,97.6044,0.0004049,15.056665
STARLINK-35021,2025-184K,1,INCLINATION=HIGH (97.602100 > 83.857200),0.00017821,97.6021,-0.000162175,15.05645494
STARLINK-35023,2025-184G,1,INCLINATION=HIGH (97.602600 > 83.857200),0.00010483,97.6026,0.00037239557,15.05657385
STARLINK-35028,2025-191C,1,INCLINATION=HIGH (97.602100 > 83.857200),0.0002032,97.6021,0.00017893,15.05650564
STARLINK-35029,2025-194M,1,INCLINATION=HIGH (97.602000 > 83.857200),0.0002453,97.602,0.00042193,15.05647796
STARLINK-35030,2025-194Q,1,INCLINATION=HIGH (97.603100 > 83.857200),0.0001855,97.6031,0.0004316,15.05648196
STARLINK-35032,2025-191D,1,INCLINATION=HIGH (97.603800 > 83.857200),0.0002113,97.6038,0.00052116,15.05677428
STARLINK-35039,2025-194T,1,INCLINATION=HIGH (97.602200 > 83.857200),0.00025772,97.6022,0.00042461565,15.05643893
STARLINK-35043,2025-194C,1,INCLINATION=HIGH (97.604100 > 83.857200),0.0002371,97.6041,0.00033199,15.01267271
STARLINK-35044,2025-200S,1,INCLINATION=HIGH (97.602400 > 83.857200),0.00014381,97.6024,0.00054241417,15.05659782
STARLINK-35045,2025-194F,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0002703,97.6022,0.00044555,15.05644514
STARLINK-35047,2025-218R,1,INCLINATION=HIGH (97.602500 > 83.857200),0.000167,97.6025,0.00059632,15.05675625
STARLINK-35048,2025-184P,1,INCLINATION=HIGH (97.603000 > 83.857200),4.683e-05,97.603,0.00033019454,15.05657917
STARLINK-35049,2025-194L,1,INCLINATION=HIGH (97.602900 > 83.857200),0.0002127,97.6029,0.00036548,15.0565616
STARLINK-35050,2025-194G,1,INCLINATION=HIGH (97.601700 > 83.857200),0.0001814,97.6017,0.00087709,15.0564388
STARLINK-35051,2025-191B,1,INCLINATION=HIGH (97.602400 > 83.857200),0.0002371,97.6024,0.00015018,15.05650591
STARLINK-35052,2025-200W,1,INCLINATION=HIGH (97.601200 > 83.857200),4.33e-05,97.6012,0.00014955,15.05628634
STARLINK-35053,2025-207T,1,INCLINATION=HIGH (97.603400 > 83.857200),1.485e-05,97.6034,0.00092694007,15.05682772
STARLINK-35054,2025-191E,1,INCLINATION=HIGH (97.598400 > 83.857200),0.0002972,97.5984,7.4825e-05,15.05653657
STARLINK-35055,2025-200E,1,INCLINATION=HIGH (97.601900 > 83.857200),8.4e-05,97.6019,0.00042657,15.05659265
STARLINK-35057,2025-200F,1,INCLINATION=HIGH (97.604600 > 83.857200),8.747e-05,97.6046,0.00054892025,15.05663165
STARLINK-35058,2025-191R,1,INCLINATION=HIGH (97.605500 > 83.857200),0.0001935,97.6055,0.00065921,15.05661479
STARLINK-35059,2025-194W,1,INCLINATION=HIGH (97.604100 > 83.857200),0.000201,97.6041,0.00037737,15.01264587
STARLINK-35063,2025-200J,1,INCLINATION=HIGH (97.603300 > 83.857200),0.0001335,97.6033,0.0027426,15.05733322
STARLINK-35064,2025-200M,1,INCLINATION=HIGH (97.602300 > 83.857200),8.229e-05,97.6023,0.00055494881,15.05660371
STARLINK-35065,2025-194H,1,INCLINATION=HIGH (97.599700 > 83.857200),0.0001906,97.5997,0.0014972,15.05646702
STARLINK-35066,2025-191H,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0002456,97.6022,0.00017361,15.05651526
STARLINK-35067,2025-200H,1,INCLINATION=HIGH (97.602700 > 83.857200),0.00015259,97.6027,0.00049576808,15.05661427
STARLINK-35068,2025-194E,1,INCLINATION=HIGH (97.601700 > 83.857200),0.0002095,97.6017,0.00034798,15.05656865
STARLINK-35073,2025-191G,1,INCLINATION=HIGH (97.602100 > 83.857200),0.00023056,97.6021,0.00035203369,15.05652974
STARLINK-35076,2025-194Z,1,INCLINATION=HIGH (97.602500 > 83.857200),0.0002993,97.6025,0.0007927,15.05669351
STARLINK-35077,2025-200K,1,INCLINATION=HIGH (97.602500 > 83.857200),7.531e-05,97.6025,0.00041425128,15.05658224
STARLINK-35078,2025-200D,1,INCLINATION=HIGH (97.602200 > 83.857200),9.592e-05,97.6022,0.00053204314,15.05659888
STARLINK-35080,2025-194D,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0002271,97.6022,0.00044273,15.05659102
STARLINK-35082,2025-191P,1,INCLINATION=HIGH (97.601900 > 83.857200),0.0002032,97.6019,0.00042465,15.05658191
STARLINK-35083,2025-191M,1,INCLINATION=HIGH (97.602500 > 83.857200),0.0002985,97.6025,0.00039131,15.05635092
STARLINK-35084,2025-194U,1,INCLINATION=HIGH (97.603500 > 83.857200),0.0002121,97.6035,0.00040712,15.05658208
STARLINK-35087,2025-200X,1,INCLINATION=HIGH (97.601900 > 83.857200),2.63e-05,97.6019,0.00043114,15.05660164
STARLINK-35094,2025-191S,1,INCLINATION=HIGH (97.603800 > 83.857200),0.00014437,97.6038,0.00063044413,15.05660632
STARLINK-35097,2025-191Q,1,INCLINATION=HIGH (97.603700 > 83.857200),0.0002088,97.6037,0.00050779,15.05650671
STARLINK-35100,2025-200Y,1,INCLINATION=HIGH (97.603200 > 83.857200),7.74e-05,97.6032,0.00052419,15.05664508
STARLINK-35105,2025-200Z,1,INCLINATION=HIGH (97.603200 > 83.857200),5.262e-05,97.6032,0.00045160742,15.05648386
STARLINK-35110,2025-200V,1,INCLINATION=HIGH (97.604900 > 83.857200),4.376e-05,97.6049,0.00030216912,15.05667221
STARLINK-35112,2025-200A,1,INCLINATION=HIGH (97.603800 > 83.857200),0.0001153,97.6038,0.0011396,15.05638914
STARLINK-35115,2025-211P,1,INCLINATION=HIGH (97.603100 > 83.857200),0.00012634,97.6031,0.00028336414,15.05660364
STARLINK-35120,2025-211H,1,INCLINATION=HIGH (97.602200 > 83.857200),0.00016192,97.6022,0.00035414518,15.05657757
STARLINK-35125,2025-200Q,1,INCLINATION=HIGH (97.603600 > 83.857200),0.00015196,97.6036,0.00053036671,15.05661265
STARLINK-35133,2025-200R,1,INCLINATION=HIGH (97.602400 > 83.857200),3.801e-05,97.6024,0.00030960604,15.05635579
STARLINK-35136,2025-200T,1,INCLINATION=HIGH (97.602400 > 83.857200),0.00016109,97.6024,0.0007456678,15.05660361
STARLINK-35142,2025-194A,1,INCLINATION=HIGH (97.602200 > 83.857200),0.0001454,97.6022,0.00047615,15.05649797
STARLINK-35144,2025-200U,1,INCLINATION=HIGH (97.602400 > 83.857200),2.414e-05,97.6024,0.00073000886,15.05641806
STARLINK-35152,2025-200L,1,INCLINATION=HIGH (97.602000 > 83.857200),6.01e-05,97.602,0.00041133,15.05660014
STARLINK-35154,2025-207W,1,INCLINATION=HIGH (97.603400 > 83.857200),7.19e-05,97.6034,0.00051446,15.05661583
STARLINK-35156,2025-207R,1,INCLINATION=HIGH (97.603700 > 83.857200),0.0002302,97.6037,-0.00022347,15.05701914
STARLINK-35157,2025-218Z,1,INCLINATION=HIGH (97.602500 > 83.857200),0.00018302,97.6025,0.00043265616,15.05637063
STARLINK-35162,2025-207X,1,INCLINATION=HIGH (97.602000 > 83.857200),5.249e-05,97.602,0.00062118224,15.05660334
STARLINK-35170,2025-200N,1,INCLINATION=HIGH (97.604900 > 83.857200),0.00011351,97.6049,0.00053153385,15.05660158
STARLINK-35171,2025-207P,1,INCLINATION=HIGH (97.602000 > 83.857200),6.22e-05,97.602,0.0010038,15.05701264
STARLINK-35172,2025-200P,1,INCLINATION=HIGH (97.603200 > 83.857200),0.0002024,97.6032,0.00078361,15.05697182
STARLINK-35174,2025-207Z,1,INCLINATION=HIGH (97.602500 > 83.857200),9.849e-05,97.6025,-0.00022598414,15.05639072
STARLINK-35176,2025-211L,1,INCLINATION=HIGH (97.602100 > 83.857200),9.509e-05,97.6021,0.00033647714,15.05658166
STARLINK-35177,2025-211X,1,INCLINATION=HIGH (97.604700 > 83.857200),0.0001981,97.6047,0.00039371,15.05657795
STARLINK-35178,2025-207U,1,INCLINATION=HIGH (97.604000 > 83.857200),2.39e-05,97.604,0.00052721,15.0567054
STARLINK-35181,2025-211Q,1,INCLINATION=HIGH (97.603000 > 83.857200),0.00010076,97.603,0.00030646156,15.05654141
STARLINK-35185,2025-207S,1,INCLINATION=HIGH (97.601900 > 83.857200),2.82e-05,97.6019,0.00069439,15.05637453
STARLINK-35186,2025-207V,1,INCLINATION=HIGH (97.603100 > 83.857200),6.73e-05,97.6031,0.00042711,15.05660755
STARLINK-35187,2025-200B,1,INCLINATION=HIGH (97.602200 > 83.857200),3.771e-05,97.6022,0.00045475297,15.05658279
