OBJECT_NAME,NORAD_CAT_ID,INCLINATION,APOAPSIS,PERIAPSIS,BSTAR,iso_score,pca_score,combined_score,anomaly_flag
STARLINK-36103,66985,43.0023,483.816,482.243,-0.00082563,0.33115718157012985,0.01774674203426877,0.17445196180219932,0
STARLINK-36135,66986,43.0045,483.992,481.972,0.00082294,0.11241122604836071,0.007307529356986922,0.05985937770267381,0
STARLINK-36147,66987,43.0031,484.671,481.239,0.00094423,0.2084282052473902,0.013003425328064824,0.1107158152877275,0
STARLINK-35879,66960,43.0044,484.245,481.594,0.0015296,0.14193631297629938,0.0077314348291217085,0.07483387390271054,0
STARLINK-35761,66961,42.9994,483.267,482.714,0.00086736,0.1914790881027121,0.014307717148117904,0.102893402625415,0
STARLINK-35874,66962,43.0024,483.948,481.96,0.0011278175,0.12379644135007753,0.007967562161450906,0.06588200175576422,0
STARLINK-36133,66963,43.0043,484.11,481.83,0.00096989,0.12131015314156236,0.007156768397844092,0.06423346076970322,0
STARLINK-36104,66964,43.0024,484.135,481.775,0.0010351906,0.13758833596351394,0.008551211767330848,0.07306977386542239,0
STARLINK-36067,66965,43.0017,483.954,481.935,0.0016039,0.11513591161398504,0.0069625141954863645,0.0610492129047357,0
STARLINK-36139,66966,43.0049,484.122,481.917,0.00094643,0.16631407550819755,0.009250822811675644,0.08778244915993659,0
STARLINK-36136,66967,43.0039,484.06,481.909,0.0010129,0.1246212142042579,0.007657816223208712,0.0661395152137333,0
STARLINK-36152,66968,43.0053,484.599,481.293,0.001577256,0.21239490152340645,0.010990848699796956,0.11169287511160171,0
STARLINK-36149,66969,42.999,483.716,482.247,0.0005336979,0.1302154866209942,0.009528706875472996,0.0698720967482336,0
STARLINK-35703,66970,43.0015,484.362,481.45,0.0015523,0.19397453966779557,0.011299671671301886,0.10263710566954873,0
STARLINK-35678,66971,43.0039,484.034,481.847,0.00079136,0.11508256088772072,0.007415762034737114,0.06124916146122891,0
STARLINK-34846,66972,43.0051,484.07,481.816,0.0012591,0.13592355406435708,0.007284821700147148,0.07160418788225212,0
STARLINK-35778,66973,42.9997,483.859,482.047,0.00095527,0.10598828821699889,0.007362227442490636,0.056675257829744766,0
STARLINK-35780,66974,42.999,483.2,482.784,0.00088514,0.20891820522934032,0.015830982429293303,0.1123745938293168,0
STARLINK-35777,66975,42.9999,483.93,481.989,0.00098865051,0.11321666768337114,0.007613734488327271,0.060415201085849204,0
STARLINK-35772,66976,43.0032,481.779,479.126,0.00098732,0.12862605862992313,0.007964622332147156,0.06829534048103514,0
STARLINK-35770,66977,43.0031,484.119,481.801,0.0011643334,0.11863421817775584,0.007282397277127693,0.06295830772744176,0
STARLINK-35787,66978,43.001,483.988,481.915,0.0013660698,0.12673431677276847,0.007935361123800761,0.06733483894828461,0
STARLINK-36107,66979,43.0011,484.037,481.895,0.001021331,0.11135270261195912,0.007599125693752836,0.059475914152855976,0
STARLINK-36086,66980,43.002,484.163,481.774,0.00097506868,0.13760488504272778,0.00867778065265344,0.0731413328476906,0
STARLINK-36142,66981,43.0039,483.999,481.909,0.00095894,0.12162395581944216,0.007734232236345712,0.06467909402789393,0
STARLINK-36113,66982,43.0003,484.067,481.906,0.00050898,0.419499251335962,0.02012466742451195,0.21981195938023698,0
STARLINK-35660,67003,70.0005,574.427,569.658,0.00017525,0.3352981566679894,0.02463862819496818,0.1799683924314788,0
STARLINK-36171,67027,70.0004,574.679,569.354,0.00014012,0.3663430873009191,0.027621065835893334,0.19698207656840622,0
STARLINK-36132,67028,70.0001,574.792,569.218,0.00067024,0.39231007635795256,0.02919303813320563,0.2107515572455791,0
STARLINK-36190,67029,70.0018,574.601,569.708,-0.00042935,0.4905085802444673,0.027434476665496397,0.25897152845498184,0
STARLINK-35913,67004,70.0006,574.647,569.412,0.00041252,0.3625905216410971,0.027242733479665084,0.1949166275603811,0
STARLINK-36148,67005,70.0002,574.186,569.871,-0.00091593,0.34568834611029614,0.020955960092768483,0.18332215310153233,0
STARLINK-36156,67006,70.0001,574.865,569.178,0.00027703,0.39164799109776316,0.02960951894224206,0.2106287550200026,0
STARLINK-36123,67007,70.0067,573.534,570.838,-0.002858,0.4398730560881139,0.017129222859963367,0.22850113947403863,0
STARLINK-36163,67008,70.0015,574.635,569.436,0.00039507,0.3798418553160649,0.027198678571620834,0.20352026694384287,0
STARLINK-36118,67009,70.0021,574.777,569.297,-0.00043011,0.40863032897331575,0.027833963321084912,0.21823214614720032,0
STARLINK-36189,67010,70.0014,574.15,569.929,0.0004045,0.3103585756854489,0.021946751633260243,0.16615266365935458,0
STARLINK-36167,67011,70.0005,574.53,569.543,0.00025038,0.34640295340990096,0.025849662880742745,0.18612630814532186,0
STARLINK-36175,67012,69.9999,574.213,569.831,0.00040047,0.31548104283103007,0.022716677118463133,0.1690988599747466,0
STARLINK-35856,67013,70.0001,574.501,569.537,0.00040795,0.35334878772811495,0.025775245957186266,0.18956201684265062,0
STARLINK-36207,67014,70.0005,574.32,569.815,0.00048281,0.332490463444311,0.023479062081187725,0.17798476276274935,0
STARLINK-36093,67015,70.002,573.964,570.199,0.00042504,0.29802993270236977,0.019849401079938902,0.15893966689115432,0
STARLINK-36120,67016,70.0008,574.753,569.298,0.00044083,0.37797507279924636,0.028430819015931055,0.2032029459075887,0
STARLINK-35498,67017,70.0005,574.206,569.957,0.00044104,0.3133175989094156,0.022100867925589848,0.1677092334175027,0
STARLINK-36106,67018,70.0009,574.197,569.89,0.00012096,0.30236362423623275,0.022236485023853378,0.16230005463004307,0
STARLINK-35688,67019,70.0004,574.421,569.652,0.0001979,0.337907667076499,0.02462673948636136,0.18126720328143017,0
STARLINK-36172,67020,70.0034,573.704,570.064,0.0012213,0.36416132694016506,0.02008563811599364,0.19212348252807934,0
STARLINK-36184,67021,70.0001,574.543,569.813,-0.00078404,0.36402571392943334,0.023122799616121948,0.19357425677277765,0
STARLINK-36209,67022,70.0006,574.257,569.905,0.0005935,0.32630196604905704,0.022711680200191726,0.17450682312462437,0
STARLINK-36191,67023,70.0002,574.471,569.586,0.00030644,0.3504717890667659,0.025319238364777466,0.18789551371577168,0
STARLINK-36192,67024,70.0006,574.244,569.825,0.00023259,0.32024711290601,0.02291564216592657,0.17158137753596828,0
STARLINK-36178,67025,70.0013,574.287,569.903,0.00041908,0.31692986892354047,0.022759079231100023,0.16984447407732026,0
STARLINK-36176,67026,70.001,574.206,569.842,0.00040703,0.3151986530042115,0.02262070262586182,0.16890967781503666,0
STARLINK-36138,67030,43.0022,484.263,481.671,0.00091025,0.1152056088167386,0.00809298452062013,0.06164929666867936,0
STARLINK-35754,67054,43.0044,484.034,481.725,0.0015257,0.12058850066092945,0.0067628034462696,0.06367565205359953,0
STARLINK-35790,67055,43.0016,483.947,481.957,0.0013059,0.101219819581526,0.006947685584490744,0.05408375258300837,0
STARLINK-36143,67056,43.0046,484.225,481.832,0.0012085,0.11723325550235518,0.007022753900095389,0.06212800470122529,0
STARLINK-36141,67057,43.0052,484.076,481.897,0.00091475,0.11726867523499653,0.007155806664549618,0.062212240949773075,0
STARLINK-35767,67058,43.0029,483.907,481.99,0.0010689,0.09017025548598218,0.007043194317891121,0.04860672490193665,0
STARLINK-36150,67031,43.0027,483.929,481.964,0.0014424,0.1047395663549916,0.006844521310362509,0.05579204383267705,0
STARLINK-36131,67032,43.0023,483.941,482.032,0.0006607,0.08926734401410588,0.007528739443777975,0.04839804172894193,0
STARLINK-36137,67033,43.0048,484.15,481.811,0.0010214,0.11405451508647348,0.007163431894537199,0.06060897349050534,0
STARLINK-36140,67034,43.0024,483.884,482.026,0.00096406,0.0896364316584841,0.007023815047650781,0.04833012335306744,0
STARLINK-36085,67035,43.003,484.014,481.911,0.001214,0.09722878737947811,0.006785604525677668,0.05200719595257789,0
STARLINK-36125,67036,43.0043,484.094,481.813,0.00099176,0.1172536755947871,0.007549229571913995,0.062401452583350545,0
STARLINK-35732,67037,43.0027,484.211,481.662,0.0010172,0.11395022251443122,0.007800966606883096,0.06087559456065716,0
STARLINK-35775,67038,43.0067,484.303,481.75,0.00083714325,0.15198939485791751,0.008632471360865658,0.08031093310939158,0
STARLINK-35705,67039,43.0052,484.291,481.898,0.00094669,0.14070798206250804,0.008387856006257969,0.074547919034383,0
STARLINK-35786,67040,43.002,483.928,481.991,0.0010619,0.09120718734501482,0.006975978688671406,0.04909158301684311,0
STARLINK-35765,67041,43.0022,484.068,481.817,0.001614,0.1071373940308109,0.006777343478409668,0.056957368754610285,0
STARLINK-35773,67042,43.0005,484.03,481.872,0.0013173,0.10906927628577877,0.0073890159511243265,0.05822914611845155,0
STARLINK-35901,67043,43.002,484.033,481.863,0.001168,0.0962930289166307,0.0067971502058936355,0.05154508956126217,0
STARLINK-35884,67044,43.0036,484.729,481.556,0.00058377,0.15302981833875098,0.010136700782682195,0.08158325956071659,0
STARLINK-35891,67045,43.0034,483.963,481.802,0.0011428,0.10563046677077305,0.006799545244635348,0.056215006007704196,0
STARLINK-35721,67046,43.0017,484.019,481.855,0.0013442,0.09892614338443366,0.00675383477333668,0.052839989078885166,0
STARLINK-35779,67047,43.0061,484.037,481.866,0.0010083,0.12076848712133563,0.006901078184886656,0.06383478265311114,0
STARLINK-35905,67048,43.0015,484.006,481.982,0.0005748,0.08649107063576833,0.00738898931261909,0.04694002997419371,0
STARLINK-35877,67049,42.9976,483.432,482.466,0.0012561,0.15738151798434558,0.01055779873117358,0.08396965835775957,0
STARLINK-36078,67050,43.0062,484.903,481.152,0.0011084994,0.23030654384300583,0.01385521149755889,0.12208087767028236,0
STARLINK-35706,67051,43.0032,484.115,481.764,0.0011797,0.1344596654189392,0.009087617080007349,0.07177364124947327,0
STARLINK-35720,67052,43.0045,484.51,481.44,0.0009456,0.16987365128171614,0.011032838762297782,0.09045324502200695,0
STARLINK-35739,67053,43.0018,484.243,481.712,0.0008851,0.1967946149106495,0.013468759257197191,0.10513168708392334,0
STARLINK-36230,67075,70.0025,571.314,567.696,0.00096813,0.3679553636153188,0.01996864606548774,0.19396200484040327,0
STARLINK-36193,67099,70.0011,571.221,567.83,0.00040519,0.3440660657730306,0.018716989274028123,0.18139152752352938,0
STARLINK-36215,67100,70.0015,571.215,567.82,0.00064164,0.3500680018924988,0.018823046564803703,0.18444552422865126,0
STARLINK-36200,67101,70.0014,573.614,571.085,0.0071874,0.5474148719311892,0.025244542717272257,0.28632970732423074,0
STARLINK-36240,67076,70.0025,570.93,567.978,0.0013486,0.39784496098192035,0.017987644538043978,0.20791630275998216,0
STARLINK-36243,67077,70.0014,573.237,570.806,0.00059226,0.34072949359289584,0.016509275972017026,0.17861938478245643,0
STARLINK-36236,67078,70.0014,574.511,569.523,0.00073436,0.4364695095097648,0.026729784113591004,0.2315996468116779,0
STARLINK-36159,67079,70.0012,571.214,567.832,0.00048696,0.37407775862239967,0.01893624325169088,0.19650700093704526,0
STARLINK-36158,67080,70.0007,573.832,570.207,0.00051097,0.3387985706265828,0.01989761900023157,0.1793480948134072,0
STARLINK-35864,67081,70.0005,573.876,570.023,-0.0031162,0.5572498238862438,0.02566803227424128,0.29145892808024254,0
STARLINK-36035,67082,70.0048,571.146,568.551,-0.004541,0.5396104723018725,0.024146616509188368,0.28187854440553045,0
STARLINK-36170,67083,70.0023,571.157,568.134,-0.00052673,0.36416746431665775,0.016600023153016556,0.19038374373483716,0
STARLINK-36166,67084,70.0019,573.346,570.085,-0.0053009,0.4680369879454104,0.024309584738189095,0.24617328634179975,0
STARLINK-35794,67085,70.0019,571.063,567.992,0.0010051,0.4084879505507987,0.0192344648516737,0.21386120770123618,0
STARLINK-35841,67086,70.0018,571.06,568.049,0.00041749,0.3478699717337411,0.017526490034165735,0.18269823088395343,0
STARLINK-35842,67087,70.0005,571.56,567.494,0.00049915,0.3467367977594708,0.021616597806534757,0.18417669778300277,0
STARLINK-35882,67088,70.001,574.154,569.891,0.0006035,0.3548233170612016,0.02274397784858637,0.188783647454894,0
STARLINK-35763,67089,70.0018,573.882,570.228,0.00029118,0.3290351064384226,0.019846634757880788,0.1744408705981517,0
STARLINK-36060,67090,70.0011,573.935,570.097,0.00073378,0.36208512727827963,0.020946094448038414,0.19151561086315902,0
STARLINK-36097,67091,70.0011,489.4,484.679,0.0032125,0.575875303543081,0.028189899385421997,0.30203260146425154,0
STARLINK-35792,67092,70.0014,571.395,567.672,0.00048767,0.3469502745504857,0.0201390774432609,0.1835446759968733,0
STARLINK-35784,67093,70.0026,571.282,567.788,0.00045876,0.37742164608824824,0.019426640000012173,0.1984241430441302,0
STARLINK-36202,67094,70.0016,571.566,567.468,0.00079299,0.3584581512316465,0.02188798193460493,0.19017306658312572,0
STARLINK-36227,67095,70.0017,571.379,567.696,0.00053879,0.35336135734998997,0.020060530013305912,0.18671094368164795,0
STARLINK-36228,67096,70.0017,571.339,567.625,0.0009334,0.35703478483216256,0.020256225326628855,0.1886455050793957,0
STARLINK-36222,67097,70.002,571.087,567.836,0.00096712,0.3645529139935058,0.018490608806890838,0.19152176140019833,0
STARLINK-36205,67098,70.002,571.578,567.68,0.00032953,0.3456840515476975,0.020791526200398546,0.183237788874048,0
STARLINK-36255,67102,43.0003,481.463,479.689,-0.00014566,0.22105093597709818,0.016457900336650937,0.11875441815687456,0
STARLINK-36223,67126,43.0025,484.348,481.634,0.00098516,0.12287518707362592,0.009373946234710157,0.06612456665416803,0
STARLINK-36164,67127,42.9989,483.934,482.214,-2.701e-05,0.19202855175290595,0.0133861316955948,0.10270734172425038,0
STARLINK-35685,67128,43.0,479.297,477.798,-0.038239,0.4587170692374651,0.29689470109601024,0.37780588516673763,0
STARLINK-36214,67129,42.9933,483.056,477.86,0.0011363,0.4704853283456076,0.028365475169607204,0.24942540175760738,0
STARLINK-36194,67130,42.9999,481.434,479.39,0.0012066,0.22698628137274562,0.016938267130555015,0.12196227425165032,0
STARLINK-36256,67103,43.0012,481.099,478.371,-0.021628,0.39818084043146246,0.1642032292279971,0.28119203482972976,0
STARLINK-36258,67104,42.9969,483.098,482.841,0.00096653,0.32699027211928966,0.025630698859836706,0.17631048548956318,0
STARLINK-36261,67105,43.0005,481.468,479.679,0.00011212,0.14867719448110603,0.012916085095546695,0.08079663978832637,0
STARLINK-36259,67106,43.0008,473.473,472.429,-0.085755,0.6512408031039075,0.6899845005429446,0.6706126518234261,1
STARLINK-36196,67107,42.9948,485.296,480.537,0.0015532,0.45037758779016107,0.027961051136068713,0.2391693194631149,0
STARLINK-36208,67108,42.9988,483.996,482.509,0.00024579,0.22249964909766456,0.01495917256348094,0.11872941083057276,0
STARLINK-35764,67109,43.0001,481.154,480.064,0.00028155,0.1325106527544672,0.011750539586724326,0.07213059617059575,0
STARLINK-35781,67110,42.9992,483.959,482.235,0.00026189,0.24553058818072154,0.012201056195994545,0.12886582218835804,0
STARLINK-35875,67111,42.9999,481.457,479.454,0.00089078,0.28330553967795824,0.021454028609212115,0.1523797841435852,0
STARLINK-35906,67112,42.9988,481.121,479.711,0.00092881,0.08627572285521869,0.008040076567261419,0.047157899711240056,0
STARLINK-35789,67113,43.0,481.473,479.384,0.0012688,0.06700450267236563,0.005960362955666238,0.03648243281401593,0
STARLINK-36180,67114,42.9993,481.835,478.93,0.0016899,0.10149264474229142,0.0075518141720753605,0.05452222945718339,0
STARLINK-35892,67115,43.0,479.018,477.842,-0.040984,0.45983064613512153,0.3180496600161412,0.38894015307563135,0
STARLINK-35738,67116,43.0,472.987,471.004,-0.12346,0.6735749798207071,1.0,0.8367874899103536,1
STARLINK-35674,67117,43.0001,481.47,479.736,2.252e-05,0.14774476149166976,0.01174081262441516,0.07974278705804246,0
STARLINK-35701,67118,42.9993,483.797,482.355,-9.6814e-05,0.18279308132763672,0.015046631274681426,0.09891985630115907,0
STARLINK-36179,67119,43.0016,480.991,479.012,-0.010853,0.2933163870465915,0.0808892851953855,0.18710283612098852,0
STARLINK-36217,67120,42.9995,483.718,482.365,0.001407,0.10376120257964466,0.008335352799549665,0.056048277689597165,0
STARLINK-36124,67121,43.0004,483.982,482.12,0.00010987,0.22892403166679037,0.016663184847086128,0.12279360825693825,0
STARLINK-36188,67122,43.002,483.765,476.898,0.0023587,0.5482250761146825,0.03586169854197211,0.2920433873283273,0
STARLINK-36151,67123,43.0001,476.556,474.642,-0.11012,0.5693790503533358,0.864178544839566,0.7167787975964509,1
STARLINK-36195,67124,42.9995,465.364,463.54,-0.067367,0.6288642415794686,0.5886168385196667,0.6087405400495677,0
STARLINK-36219,67125,42.999,481.324,479.643,0.0012124,0.16482771772205293,0.012508157487496254,0.0886679376047746,0
STARLINK-35755,67163,42.9997,484.022,481.989,0.00055804431,0.07768756044194111,0.0068533099435736005,0.042270435192757354,0
STARLINK-35880,67187,43.0,483.778,482.155,0.0008671,0.07469936360412266,0.007363727309257338,0.04103154545669,0
STARLINK-35675,67188,43.0015,484.337,481.559,0.0011583593,0.10059837559871222,0.00784611401210537,0.0542222448054088,0
STARLINK-35889,67189,43.001,483.689,482.279,0.00082930485,0.08408196993556728,0.008379003918846183,0.04623048692720673,0
STARLINK-35888,67190,42.9982,484.592,481.455,0.00095917369,0.13797266450152462,0.00973505034029984,0.07385385742091223,0
STARLINK-35716,67191,42.9998,483.954,482.186,0.00073864,0.09439130023991797,0.008298150044166931,0.051344725142042455,0
STARLINK-36201,67164,43.0037,484.674,481.212,0.0012515086,0.1887602084729933,0.011885043453868326,0.1003226259634308,0
STARLINK-36186,67165,43.0042,484.163,481.738,0.0009231983,0.10210845632382518,0.007198899153547569,0.054653677738686374,0
STARLINK-36174,67166,43.0048,485.498,480.451,0.0014348622,0.26183488143008077,0.020468583882720718,0.14115173265640074,0
STARLINK-36198,67167,42.9991,484.047,481.875,0.00091101743,0.4181976294706704,0.02219173674198195,0.22019468310632617,0
STARLINK-35903,67168,42.9994,483.109,482.912,0.00092067,0.15032052717390756,0.016736388012269707,0.08352845759308863,0
STARLINK-35839,67169,42.9988,483.684,482.37,0.00063189863,0.1276825752090245,0.010759841732488952,0.06922120847075673,0
